         151         151         372   477.149994      WAVE
 -1.0000E+00 -1.0000E+00  6.7034E+06  9.2665E-01  6.4319E-02 -3.7039E-01
 -9.8667E-01 -1.0000E+00  1.0917E+07  9.1598E-01  2.6957E-01  2.9717E-01
 -9.7333E-01 -1.0000E+00  4.4916E+07  9.1877E-01  3.9114E-01  5.3546E-02
 -9.6000E-01 -1.0000E+00  5.6612E+07  9.2286E-01  3.7935E-01 -6.6602E-02
 -9.4667E-01 -1.0000E+00  2.8212E+07  9.2826E-01  3.1099E-01 -2.0402E-01
 -9.3333E-01 -1.0000E+00  3.5576E+06  9.4223E-01 -3.0219E-01 -1.4451E-01
 -9.2000E-01 -1.0000E+00  2.1645E+07  9.2753E-01  3.1864E-01  1.9531E-01
 -9.0667E-01 -1.0000E+00  5.9314E+07  9.3083E-01  3.6447E-01  2.6781E-02
 -8.9333E-01 -1.0000E+00  6.5080E+07  9.3445E-01  3.4844E-01 -7.3442E-02
 -8.8000E-01 -1.0000E+00  3.1410E+07  9.3922E-01  2.8150E-01 -1.9653E-01
 -8.6667E-01 -1.0000E+00  4.3594E+06  9.5064E-01 -2.6074E-01 -1.6823E-01
 -8.5333E-01 -1.0000E+00  2.1695E+07  9.3840E-01  2.7801E-01  2.0521E-01
 -8.4000E-01 -1.0000E+00  6.4372E+07  9.4126E-01  3.3488E-01  4.3480E-02
 -8.2667E-01 -1.0000E+00  8.1564E+07  9.4434E-01  3.2589E-01 -4.4991E-02
 -8.1333E-01 -1.0000E+00  5.3301E+07  9.4783E-01  2.8852E-01 -1.3553E-01
 -8.0000E-01 -1.0000E+00  1.3324E+07  9.5427E-01  9.6482E-02 -2.8297E-01
 -7.8667E-01 -1.0000E+00  8.8575E+06  9.4979E-01  5.0562E-02  3.0878E-01
 -7.7333E-01 -1.0000E+00  4.7589E+07  9.5026E-01  2.9216E-01  1.0793E-01
 -7.6000E-01 -1.0000E+00  9.0646E+07  9.5292E-01  3.0306E-01  1.0057E-02
 -7.4667E-01 -1.0000E+00  9.4918E+07  9.5554E-01  2.8903E-01 -5.8394E-02
 -7.3333E-01 -1.0000E+00  5.6908E+07  9.5852E-01  2.4988E-01 -1.3709E-01
 -7.2000E-01 -1.0000E+00  1.4558E+07  9.6365E-01  6.3534E-02 -2.5950E-01
 -7.0667E-01 -1.0000E+00  9.4753E+06  9.5976E-01  7.3784E-03  2.8071E-01
 -6.9333E-01 -1.0000E+00  4.8640E+07  9.6031E-01  2.5344E-01  1.1653E-01
 -6.8000E-01 -1.0000E+00  9.9936E+07  9.6260E-01  2.6958E-01  2.7022E-02
 -6.6667E-01 -1.0000E+00  1.2161E+08  9.6475E-01  2.6148E-01 -2.9883E-02
 -6.5333E-01 -1.0000E+00  9.7172E+07  9.6693E-01  2.4082E-01 -8.3992E-02
 -6.4000E-01 -1.0000E+00  4.6959E+07  9.6954E-01  1.8678E-01 -1.5844E-01
 -6.2667E-01 -1.0000E+00  1.0343E+07  9.7353E-01 -8.6000E-02 -2.1175E-01
 -6.1333E-01 -1.0000E+00  1.5580E+07  9.6881E-01  7.9777E-02  2.3462E-01
 -6.0000E-01 -1.0000E+00  6.0675E+07  9.7050E-01  2.1964E-01  9.9467E-02
 -5.8667E-01 -1.0000E+00  1.1695E+08  9.7240E-01  2.3140E-01  2.9930E-02
