         151         151         392   526.849976      WAVE
 -1.0000E+00 -1.0000E+00  7.2714E+06  9.0920E-01  3.5749E-01  2.1346E-01
 -9.8667E-01 -1.0000E+00  2.1008E+07  9.0955E-01  4.1539E-01  1.3115E-02
 -9.7333E-01 -1.0000E+00  1.7479E+07  9.1493E-01  3.8548E-01 -1.1962E-01
 -9.6000E-01 -1.0000E+00  3.3798E+06  9.3549E-01  1.1846E-01 -3.3291E-01
 -9.4667E-01 -1.0000E+00  5.3465E+06  9.2273E-01  2.7527E-01  2.6980E-01
 -9.3333E-01 -1.0000E+00  2.1363E+07  9.1998E-01  3.8906E-01  4.7663E-02
 -9.2000E-01 -1.0000E+00  2.4349E+07  9.2388E-01  3.7627E-01 -6.9796E-02
 -9.0667E-01 -1.0000E+00  9.3557E+06  9.3252E-01  2.8346E-01 -2.2374E-01
 -8.9333E-01 -1.0000E+00  1.8952E+06  9.5347E-01 -1.3672E-01  2.6870E-01
 -8.8000E-01 -1.0000E+00  1.5482E+07  9.3012E-01  3.4640E-01  1.2201E-01
 -8.6667E-01 -1.0000E+00  2.9900E+07  9.3236E-01  3.6149E-01 -5.2717E-03
 -8.5333E-01 -1.0000E+00  2.3366E+07  9.3657E-01  3.3388E-01 -1.0664E-01
 -8.4000E-01 -1.0000E+00  5.9282E+06  9.4823E-01  1.6454E-01 -2.7163E-01
 -8.2667E-01 -1.0000E+00  4.0080E+06  9.4767E-01  1.1455E-01  2.9800E-01
 -8.1333E-01 -1.0000E+00  2.1797E+07  9.4089E-01  3.2701E-01  8.8256E-02
 -8.0000E-01 -1.0000E+00  3.5787E+07  9.4327E-01  3.3180E-01 -1.2095E-02
 -7.8667E-01 -1.0000E+00  2.7582E+07  9.4686E-01  3.0634E-01 -9.8041E-02
 -7.7333E-01 -1.0000E+00  8.2312E+06  9.5513E-01  1.7994E-01 -2.3525E-01
 -7.6000E-01 -1.0000E+00  3.1652E+06  9.6124E-01 -2.4062E-02  2.7465E-01
 -7.4667E-01 -1.0000E+00  1.9956E+07  9.5099E-01  2.8797E-01  1.1265E-01
 -7.3333E-01 -1.0000E+00  3.9730E+07  9.5274E-01  3.0344E-01  1.4452E-02
 -7.2000E-01 -1.0000E+00  4.0265E+07  9.5536E-01  2.9037E-01 -5.4425E-02
 -7.0667E-01 -1.0000E+00  2.1345E+07  9.5920E-01  2.4631E-01 -1.3882E-01
 -6.9333E-01 -1.0000E+00  4.0758E+06  9.7154E-01 -3.4493E-02 -2.3435E-01
 -6.8000E-01 -1.0000E+00  7.5450E+06  9.6263E-01  1.5301E-01  2.2345E-01
 -6.6667E-01 -1.0000E+00  2.9383E+07  9.6126E-01  2.6431E-01  7.8150E-02
 -6.5333E-01 -1.0000E+00  4.9211E+07  9.6304E-01  2.6926E-01  6.7903E-03
 -6.4000E-01 -1.0000E+00  4.9019E+07  9.6521E-01  2.5720E-01 -4.7094E-02
 -6.2667E-01 -1.0000E+00  2.9528E+07  9.6798E-01  2.2558E-01 -1.1011E-01
 -6.1333E-01 -1.0000E+00  8.3859E+06  9.7399E-01  8.9560E-02 -2.0814E-01
 -6.0000E-01 -1.0000E+00  4.1027E+06  9.7603E-01 -4.9268E-02  2.1201E-01
 -5.8667E-01 -1.0000E+00  2.0931E+07  9.7055E-01  2.0998E-01  1.1808E-01
 -5.7333E-01 -1.0000E+00  4.6602E+07  9.7170E-01  2.3275E-01  4.0349E-02
 -5.6000E-01 -1.0000E+00  6.2791E+07  9.7330E-01  2.2944E-01 -6.0123E-03
 -5.4667E-01 -1.0000E+00  5.8734E+07  9.7503E-01  2.1742E-01 -4.5151E-02
 -5.3333E-01 -1.0000E+00  3.7942E+07  9.7704E-01  1.9288E-01 -9.0455E-02
 -5.2000E-01 -1.0000E+00  1.4599E+07  9.8024E-01  1.1875E-01 -1.5820E-01
 -5.0667E-01 -1.0000E+00  3.6823E+06  9.8634E-01 -1.6323E-01 -2.2077E-02
 -4.9333E-01 -1.0000E+00  1.1968E+07  9.8001E-01  1.2058E-01  1.5827E-01
 -4.8000E-01 -1.0000E+00  3.5068E+07  9.8029E-01  1.8375E-01  7.2628E-02
 -4.6667E-01 -1.0000E+00  6.1035E+07  9.8145E-01  1.8983E-01  2.6660E-02
 -4.5333E-01 -1.0000E+00  7.7359E+07  9.8269E-01  1.8520E-01 -3.8315E-03
 -4.4000E-01 -1.0000E+00  7.7100E+07  9.8394E-01  1.7612E-01 -2.9163E-02
 -4.2667E-01 -1.0000E+00  6.1363E+07  9.8521E-01  1.6230E-01 -5.4876E-02
 -4.1333E-01 -1.0000E+00  3.7730E+07  9.8663E-01  1.3811E-01 -8.6489E-02
 -4.0000E-01 -1.0000E+00  1.6231E+07  9.8855E-01  7.8208E-02 -1.2902E-01
 -3.8667E-01 -1.0000E+00  5.0938E+06  9.9139E-01 -1.0483E-01 -7.8493E-02
 -3.7333E-01 -1.0000E+00  8.0197E+06  9.8903E-01  1.9415E-02  1.4641E-01
 -3.6000E-01 -1.0000E+00  2.3640E+07  9.8890E-01  1.1829E-01  8.9935E-02
 -3.4667E-01 -1.0000E+00  4.6817E+07  9.8969E-01  1.3505E-01  4.7734E-02
 -3.3333E-01 -1.0000E+00  7.0871E+07  9.9054E-01  1.3542E-01  2.2136E-02
 -3.2000E-01 -1.0000E+00  8.9768E+07  9.9136E-01  1.3106E-01  4.4671E-03
 -3.0667E-01 -1.0000E+00  9.9609E+07  9.9215E-01  1.2473E-01 -9.1890E-03
 -2.9333E-01 -1.0000E+00  9.9174E+07  9.9289E-01  1.1717E-01 -2.0763E-02
 -2.8000E-01 -1.0000E+00  8.9647E+07  9.9361E-01  1.0844E-01 -3.1390E-02
