         151         151         333   380.000000      WAVE
 -1.0000E+00 -1.0000E+00  5.0739E+07  9.2983E-01  2.6644E-01 -2.5380E-01
 -9.8667E-01 -1.0000E+00  7.6884E+06  8.9563E-01 -3.4685E-01 -2.7845E-01
 -9.7333E-01 -1.0000E+00  2.8450E+07  9.2217E-01  2.5077E-01  2.9448E-01
 -9.6000E-01 -1.0000E+00  9.5219E+07  9.3469E-01  3.4684E-01  7.7843E-02
 -9.4667E-01 -1.0000E+00  1.4146E+08  9.3887E-01  3.4304E-01 -2.9078E-02
 -9.3333E-01 -1.0000E+00  1.2133E+08  9.4126E-01  3.1559E-01 -1.2013E-01
 -9.2000E-01 -1.0000E+00  5.5365E+07  9.4095E-01  2.3145E-01 -2.4706E-01
 -9.0667E-01 -1.0000E+00  9.0989E+06  9.1000E-01 -3.2587E-01 -2.5635E-01
 -8.9333E-01 -1.0000E+00  2.9655E+07  9.3260E-01  2.0656E-01  2.9595E-01
 -8.8000E-01 -1.0000E+00  1.0246E+08  9.4511E-01  3.1336E-01  9.2548E-02
 -8.6667E-01 -1.0000E+00  1.6594E+08  9.4915E-01  3.1478E-01 -5.0530E-03
 -8.5333E-01 -1.0000E+00  1.6678E+08  9.5154E-01  2.9704E-01 -7.9593E-02
 -8.4000E-01 -1.0000E+00  1.0513E+08  9.5267E-01  2.5476E-01 -1.6589E-01
 -8.2667E-01 -1.0000E+00  3.2823E+07  9.4759E-01  9.0425E-02 -3.0642E-01
 -8.1333E-01 -1.0000E+00  1.0016E+07  9.1577E-01 -2.7836E-01  2.8962E-01
 -8.0000E-01 -1.0000E+00  5.8022E+07  9.5024E-01  2.4151E-01  1.9678E-01
 -7.8667E-01 -1.0000E+00  1.4465E+08  9.5709E-01  2.8273E-01  6.3548E-02
 -7.7333E-01 -1.0000E+00  2.0993E+08  9.6009E-01  2.7952E-01 -9.8193E-03
 -7.6000E-01 -1.0000E+00  2.0978E+08  9.6204E-01  2.6412E-01 -6.8675E-02
 -7.4667E-01 -1.0000E+00  1.4561E+08  9.6316E-01  2.3304E-01 -1.3424E-01
 -7.3333E-01 -1.0000E+00  6.1197E+07  9.6149E-01  1.4444E-01 -2.3382E-01
 -7.2000E-01 -1.0000E+00  1.2497E+07  9.3560E-01 -3.0408E-01 -1.7942E-01
 -7.0667E-01 -1.0000E+00  3.2291E+07  9.5281E-01  1.1079E-01  2.8265E-01
 -6.9333E-01 -1.0000E+00  1.1184E+08  9.6487E-01  2.3513E-01  1.1722E-01
 -6.8000E-01 -1.0000E+00  2.0836E+08  9.6858E-01  2.4601E-01  3.6558E-02
 -6.6667E-01 -1.0000E+00  2.7090E+08  9.7069E-01  2.3983E-01 -1.5210E-02
 -6.5333E-01 -1.0000E+00  2.6822E+08  9.7220E-01  2.2662E-01 -5.8831E-02
 -6.4000E-01 -1.0000E+00  2.0361E+08  9.7320E-01  2.0427E-01 -1.0561E-01
 -6.2667E-01 -1.0000E+00  1.1079E+08  9.7300E-01  1.5691E-01 -1.6925E-01
 -6.1333E-01 -1.0000E+00  3.5575E+07  9.6632E-01 -7.7983E-03 -2.5723E-01
 -6.0000E-01 -1.0000E+00  1.3938E+07  9.4414E-01 -2.6682E-01  1.9341E-01
 -5.8667E-01 -1.0000E+00  5.6952E+07  9.6916E-01  1.3929E-01  2.0327E-01
 -5.7333E-01 -1.0000E+00  1.4824E+08  9.7587E-01  1.9707E-01  9.4047E-02
 -5.6000E-01 -1.0000E+00  2.5300E+08  9.7854E-01  2.0287E-01  3.6109E-02
 -5.4667E-01 -1.0000E+00  3.3321E+08  9.8020E-01  1.9802E-01 -2.1065E-03
 -5.3333E-01 -1.0000E+00  3.6198E+08  9.8144E-01  1.8900E-01 -3.2590E-02
 -5.2000E-01 -1.0000E+00  3.3192E+08  9.8241E-01  1.7646E-01 -6.1156E-02
 -5.0667E-01 -1.0000E+00  2.5563E+08  9.8307E-01  1.5828E-01 -9.2333E-02
 -4.9333E-01 -1.0000E+00  1.5941E+08  9.8309E-01  1.2703E-01 -1.3189E-01
 -4.8000E-01 -1.0000E+00  7.3624E+07  9.8096E-01  5.4295E-02 -1.8646E-01
 -4.6667E-01 -1.0000E+00  2.3362E+07  9.6861E-01 -1.7578E-01 -1.7576E-01
 -4.5333E-01 -1.0000E+00  2.2117E+07  9.6588E-01 -1.1894E-01  2.3006E-01
 -4.4000E-01 -1.0000E+00  6.9724E+07  9.8081E-01  1.0299E-01  1.6556E-01
 -4.2667E-01 -1.0000E+00  1.5424E+08  9.8547E-01  1.4389E-01  9.0191E-02
 -4.1333E-01 -1.0000E+00  2.5646E+08  9.8757E-01  1.5011E-01  4.6682E-02
 -4.0000E-01 -1.0000E+00  3.5527E+08  9.8887E-01  1.4765E-01  1.8263E-02
 -3.8667E-01 -1.0000E+00  4.3250E+08  9.8985E-01  1.4212E-01 -2.6367E-03
 -3.7333E-01 -1.0000E+00  4.7610E+08  9.9064E-01  1.3510E-01 -1.9518E-02
 -3.6000E-01 -1.0000E+00  4.8144E+08  9.9131E-01  1.2701E-01 -3.4251E-02
 -3.4667E-01 -1.0000E+00  4.5090E+08  9.9188E-01  1.1779E-01 -4.8021E-02
 -3.3333E-01 -1.0000E+00  3.9220E+08  9.9233E-01  1.0706E-01 -6.1736E-02
 -3.2000E-01 -1.0000E+00  3.1614E+08  9.9265E-01  9.3990E-02 -7.6247E-02
 -3.0667E-01 -1.0000E+00  2.3438E+08  9.9274E-01  7.6876E-02 -9.2456E-02
 -2.9333E-01 -1.0000E+00  1.5754E+08  9.9243E-01  5.2108E-02 -1.1117E-01
 -2.8000E-01 -1.0000E+00  9.3935E+07  9.9125E-01  1.1364E-02 -1.3153E-01
 -2.6667E-01 -1.0000E+00  4.8985E+07  9.8796E-01 -6.3970E-02 -1.4090E-01
 -2.5333E-01 -1.0000E+00  2.5156E+07  9.8108E-01 -1.8056E-01 -6.9784E-02
 -2.4000E-01 -1.0000E+00  2.2330E+07  9.7982E-01 -1.6127E-01  1.1813E-01
 -2.2667E-01 -1.0000E+00  3.8408E+07  9.8742E-01 -2.3817E-02  1.5631E-01
 -2.1333E-01 -1.0000E+00  7.0006E+07  9.9222E-01  4.0926E-02  1.1754E-01
 -2.0000E-01 -1.0000E+00  1.1311E+08  9.9460E-01  6.3020E-02  8.2494E-02
 -1.8667E-01 -1.0000E+00  1.6362E+08  9.9592E-01  6.9436E-02  5.7598E-02
 -1.7333E-01 -1.0000E+00  2.1776E+08  9.9677E-01  6.9689E-02  3.9866E-02
 -1.6000E-01 -1.0000E+00  2.7233E+08  9.9738E-01  6.7241E-02  2.6810E-02
 -1.4667E-01 -1.0000E+00  3.2482E+08  9.9784E-01  6.3506E-02  1.6879E-02
 -1.3333E-01 -1.0000E+00  3.7343E+08  9.9821E-01  5.9124E-02  9.1291E-03
 -1.2000E-01 -1.0000E+00  4.1702E+08  9.9851E-01  5.4410E-02  2.9620E-03
 -1.0667E-01 -1.0000E+00  4.5501E+08  9.9877E-01  4.9535E-02 -2.0133E-03
 -9.3333E-02 -1.0000E+00  4.8725E+08  9.9899E-01  4.4594E-02 -6.0624E-03
 -8.0000E-02 -1.0000E+00  5.1390E+08  9.9917E-01  3.9647E-02 -9.3735E-03
 -6.6667E-02 -1.0000E+00  5.3531E+08  9.9932E-01  3.4729E-02 -1.2084E-02
 -5.3333E-02 -1.0000E+00  5.5194E+08  9.9945E-01  2.9868E-02 -1.4300E-02
 -4.0000E-02 -1.0000E+00  5.6425E+08  9.9956E-01  2.5080E-02 -1.6102E-02
 -2.6667E-02 -1.0000E+00  5.7268E+08  9.9964E-01  2.0379E-02 -1.7560E-02
 -1.3333E-02 -1.0000E+00  5.7756E+08  9.9970E-01  1.5775E-02 -1.8729E-02
  0.0000E+00 -1.0000E+00  5.7910E+08  9.9974E-01  1.1278E-02 -1.9659E-02
  1.3333E-02 -1.0000E+00  5.7738E+08  9.9977E-01  6.8943E-03 -2.0393E-02
  2.6667E-02 -1.0000E+00  5.7232E+08  9.9978E-01  2.6332E-03 -2.0972E-02
  4.0000E-02 -1.0000E+00  5.6374E+08  9.9977E-01 -1.4973E-03 -2.1429E-02
  5.3333E-02 -1.0000E+00  5.5130E+08  9.9975E-01 -5.4863E-03 -2.1798E-02
  6.6667E-02 -1.0000E+00  5.3459E+08  9.9971E-01 -9.3195E-03 -2.2105E-02
  8.0000E-02 -1.0000E+00  5.1315E+08  9.9967E-01 -1.2978E-02 -2.2377E-02
  9.3333E-02 -1.0000E+00  4.8654E+08  9.9961E-01 -1.6434E-02 -2.2633E-02
  1.0667E-01 -1.0000E+00  4.5441E+08  9.9954E-01 -1.9650E-02 -2.2888E-02
  1.2000E-01 -1.0000E+00  4.1660E+08  9.9948E-01 -2.2569E-02 -2.3150E-02
  1.3333E-01 -1.0000E+00  3.7328E+08  9.9941E-01 -2.5109E-02 -2.3412E-02
  1.4667E-01 -1.0000E+00  3.2500E+08  9.9935E-01 -2.7144E-02 -2.3646E-02
  1.6000E-01 -1.0000E+00  2.7291E+08  9.9931E-01 -2.8481E-02 -2.3781E-02
  1.7333E-01 -1.0000E+00  2.1877E+08  9.9931E-01 -2.8805E-02 -2.3646E-02
  1.8667E-01 -1.0000E+00  1.6505E+08  9.9936E-01 -2.7601E-02 -2.2837E-02
  2.0000E-01 -1.0000E+00  1.1489E+08  9.9950E-01 -2.4020E-02 -2.0324E-02
  2.1333E-01 -1.0000E+00  7.2019E+07  9.9977E-01 -1.6976E-02 -1.3218E-02
  2.2667E-01 -1.0000E+00  4.0453E+07  9.9995E-01 -7.9641E-03  6.7320E-03
  2.4000E-01 -1.0000E+00  2.4140E+07  9.9856E-01 -1.9814E-02  4.9939E-02
  2.5333E-01 -1.0000E+00  2.6405E+07  9.9475E-01 -7.9631E-02  6.4305E-02
  2.6667E-01 -1.0000E+00  4.9315E+07  9.9317E-01 -1.1209E-01  3.2385E-02
  2.8000E-01 -1.0000E+00  9.3001E+07  9.9305E-01 -1.1743E-01  8.2721E-03
  2.9333E-01 -1.0000E+00  1.5507E+08  9.9308E-01 -1.1732E-01 -5.6144E-03
  3.0667E-01 -1.0000E+00  2.3022E+08  9.9304E-01 -1.1692E-01 -1.4446E-02
  3.2000E-01 -1.0000E+00  3.1035E+08  9.9292E-01 -1.1696E-01 -2.0893E-02
  3.3333E-01 -1.0000E+00  3.8507E+08  9.9274E-01 -1.1737E-01 -2.6217E-02
  3.4667E-01 -1.0000E+00  4.4300E+08  9.9254E-01 -1.1793E-01 -3.1076E-02
  3.6000E-01 -1.0000E+00  4.7354E+08  9.9232E-01 -1.1837E-01 -3.5871E-02
  3.7333E-01 -1.0000E+00  4.6911E+08  9.9213E-01 -1.1838E-01 -4.0910E-02
  3.8667E-01 -1.0000E+00  4.2730E+08  9.9199E-01 -1.1748E-01 -4.6490E-02
  4.0000E-01 -1.0000E+00  3.5252E+08  9.9197E-01 -1.1487E-01 -5.2956E-02
  4.1333E-01 -1.0000E+00  2.5637E+08  9.9220E-01 -1.0886E-01 -6.0718E-02
  4.2667E-01 -1.0000E+00  1.5646E+08  9.9300E-01 -9.5276E-02 -6.9867E-02
  4.4000E-01 -1.0000E+00  7.3294E+07  9.9521E-01 -6.1695E-02 -7.5841E-02
  4.5333E-01 -1.0000E+00  2.5598E+07  9.9966E-01  1.3648E-02 -2.2244E-02
  4.6667E-01 -1.0000E+00  2.5131E+07  9.8987E-01 -8.7511E-02  1.1180E-01
  4.8000E-01 -1.0000E+00  7.2312E+07  9.8423E-01 -1.6983E-01  4.9401E-02
  4.9333E-01 -1.0000E+00  1.5436E+08  9.8363E-01 -1.8000E-01  8.3187E-03
  5.0667E-01 -1.0000E+00  2.4724E+08  9.8349E-01 -1.8036E-01 -1.4778E-02
  5.2000E-01 -1.0000E+00  3.2167E+08  9.8338E-01 -1.7893E-01 -3.0951E-02
  5.3333E-01 -1.0000E+00  3.5213E+08  9.8331E-01 -1.7638E-01 -4.4612E-02
  5.4667E-01 -1.0000E+00  3.2611E+08  9.8341E-01 -1.7188E-01 -5.8033E-02
  5.6000E-01 -1.0000E+00  2.5019E+08  9.8390E-01 -1.6311E-01 -7.3002E-02
  5.7333E-01 -1.0000E+00  1.4978E+08  9.8542E-01 -1.4357E-01 -9.1280E-02
  5.8667E-01 -1.0000E+00  6.1141E+07  9.9012E-01 -8.9064E-02 -1.0827E-01
  6.0000E-01 -1.0000E+00  1.7812E+07  9.9928E-01  3.5349E-02  1.3908E-02
  6.1333E-01 -1.0000E+00  3.6040E+07  9.7782E-01 -1.7625E-01  1.1318E-01
  6.2667E-01 -1.0000E+00  1.0603E+08  9.7393E-01 -2.2497E-01  2.9003E-02
  6.4000E-01 -1.0000E+00  1.9411E+08  9.7371E-01 -2.2743E-01 -1.2924E-02
  6.5333E-01 -1.0000E+00  2.5682E+08  9.7385E-01 -2.2370E-01 -3.9688E-02
  6.6667E-01 -1.0000E+00  2.6161E+08  9.7427E-01 -2.1669E-01 -6.2018E-02
  6.8000E-01 -1.0000E+00  2.0435E+08  9.7537E-01 -2.0350E-01 -8.5061E-02
  6.9333E-01 -1.0000E+00  1.1362E+08  9.7847E-01 -1.7293E-01 -1.1268E-01
  7.0667E-01 -1.0000E+00  3.7101E+07  9.8897E-01 -7.4380E-02 -1.2810E-01
