         151         151         341   400.000000      WAVE
 -1.0000E+00 -1.0000E+00  1.3855E+07  9.0761E-01  1.5252E-01  3.9114E-01
 -9.8667E-01 -1.0000E+00  6.7636E+07  9.2658E-01  3.6153E-01  1.0367E-01
 -9.7333E-01 -1.0000E+00  1.1300E+08  9.3149E-01  3.6312E-01 -2.1795E-02
 -9.6000E-01 -1.0000E+00  9.8034E+07  9.3431E-01  3.3472E-01 -1.2261E-01
 -9.4667E-01 -1.0000E+00  4.0297E+07  9.3429E-01  2.3530E-01 -2.6784E-01
 -9.3333E-01 -1.0000E+00  5.9350E+06  8.9718E-01 -4.4092E-01 -2.5838E-02
 -9.2000E-01 -1.0000E+00  3.5956E+07  9.3141E-01  2.8052E-01  2.3192E-01
 -9.0667E-01 -1.0000E+00  1.0260E+08  9.3987E-01  3.3704E-01  5.5257E-02
 -8.9333E-01 -1.0000E+00  1.3975E+08  9.4340E-01  3.2935E-01 -3.9000E-02
 -8.8000E-01 -1.0000E+00  1.1109E+08  9.4563E-01  3.0016E-01 -1.2523E-01
 -8.6667E-01 -1.0000E+00  4.5416E+07  9.4527E-01  2.0524E-01 -2.5367E-01
 -8.5333E-01 -1.0000E+00  7.2444E+06  9.1339E-01 -3.9779E-01 -8.6503E-02
 -8.4000E-01 -1.0000E+00  3.5380E+07  9.4124E-01  2.3274E-01  2.4472E-01
 -8.2667E-01 -1.0000E+00  1.0838E+08  9.4999E-01  3.0340E-01  7.3909E-02
 -8.1333E-01 -1.0000E+00  1.6540E+08  9.5340E-01  3.0148E-01 -1.1846E-02
 -8.0000E-01 -1.0000E+00  1.5967E+08  9.5562E-01  2.8350E-01 -8.0163E-02
 -7.8667E-01 -1.0000E+00  9.6904E+07  9.5681E-01  2.4147E-01 -1.6190E-01
 -7.7333E-01 -1.0000E+00  2.8650E+07  9.5243E-01  7.2230E-02 -2.9606E-01
 -7.6000E-01 -1.0000E+00  1.0197E+07  9.2874E-01 -2.1048E-01  3.0519E-01
 -7.4667E-01 -1.0000E+00  5.8626E+07  9.5556E-01  2.3556E-01  1.7724E-01
 -7.3333E-01 -1.0000E+00  1.4208E+08  9.6119E-01  2.6981E-01  5.7573E-02
 -7.2000E-01 -1.0000E+00  2.0464E+08  9.6388E-01  2.6620E-01 -8.9352E-03
 -7.0667E-01 -1.0000E+00  2.0578E+08  9.6574E-01  2.5197E-01 -6.2168E-02
 -6.9333E-01 -1.0000E+00  1.4622E+08  9.6697E-01  2.2454E-01 -1.2061E-01
 -6.8000E-01 -1.0000E+00  6.5171E+07  9.6636E-01  1.5183E-01 -2.0758E-01
 -6.6667E-01 -1.0000E+00  1.3925E+07  9.4977E-01 -2.1074E-01 -2.3135E-01
 -6.5333E-01 -1.0000E+00  2.4803E+07  9.5608E-01  6.2616E-02  2.8632E-01
 -6.4000E-01 -1.0000E+00  9.4003E+07  9.6831E-01  2.1674E-01  1.2406E-01
 -6.2667E-01 -1.0000E+00  1.8619E+08  9.7191E-01  2.3122E-01  4.3976E-02
 -6.1333E-01 -1.0000E+00  2.5539E+08  9.7395E-01  2.2672E-01 -4.9540E-03
 -6.0000E-01 -1.0000E+00  2.6903E+08  9.7545E-01  2.1581E-01 -4.3941E-02
 -5.8667E-01 -1.0000E+00  2.2268E+08  9.7658E-01  1.9852E-01 -8.2912E-02
 -5.7333E-01 -1.0000E+00  1.3974E+08  9.7713E-01  1.6710E-01 -1.3150E-01
 -5.6000E-01 -1.0000E+00  5.8577E+07  9.7540E-01  8.3895E-02 -2.0384E-01
 -5.4667E-01 -1.0000E+00  1.4818E+07  9.5903E-01 -2.4255E-01 -1.4643E-01
 -5.3333E-01 -1.0000E+00  2.7050E+07  9.6703E-01  2.2581E-02  2.5365E-01
 -5.2000E-01 -1.0000E+00  9.1306E+07  9.7768E-01  1.6606E-01  1.2871E-01
 -5.0667E-01 -1.0000E+00  1.8488E+08  9.8099E-01  1.8479E-01  5.9264E-02
 -4.9333E-01 -1.0000E+00  2.7644E+08  9.8278E-01  1.8385E-01  1.8364E-02
 -4.8000E-01 -1.0000E+00  3.3756E+08  9.8407E-01  1.7745E-01 -1.0847E-02
 -4.6667E-01 -1.0000E+00  3.5154E+08  9.8511E-01  1.6830E-01 -3.5202E-02
 -4.5333E-01 -1.0000E+00  3.1702E+08  9.8596E-01  1.5644E-01 -5.8428E-02
 -4.4000E-01 -1.0000E+00  2.4644E+08  9.8659E-01  1.4018E-01 -8.3615E-02
 -4.2667E-01 -1.0000E+00  1.6070E+08  9.8681E-01  1.1438E-01 -1.1459E-01
 -4.1333E-01 -1.0000E+00  8.2549E+07  9.8583E-01  6.2110E-02 -1.5583E-01
 -4.0000E-01 -1.0000E+00  3.0650E+07  9.7999E-01 -8.1647E-02 -1.8155E-01
 -3.8667E-01 -1.0000E+00  1.5850E+07  9.6934E-01 -2.2119E-01  1.0702E-01
 -3.7333E-01 -1.0000E+00  3.9999E+07  9.8202E-01  3.7804E-02  1.8497E-01
 -3.6000E-01 -1.0000E+00  9.7049E+07  9.8780E-01  1.1130E-01  1.0892E-01
 -3.4667E-01 -1.0000E+00  1.7560E+08  9.9013E-01  1.2571E-01  6.1975E-02
 -3.3333E-01 -1.0000E+00  2.6201E+08  9.9146E-01  1.2625E-01  3.2744E-02
 -3.2000E-01 -1.0000E+00  3.4319E+08  9.9240E-01  1.2243E-01  1.2567E-02
 -3.0667E-01 -1.0000E+00  4.0874E+08  9.9315E-01  1.1686E-01 -2.5911E-03
 -2.9333E-01 -1.0000E+00  4.5202E+08  9.9378E-01  1.1040E-01 -1.4747E-02
 -2.8000E-01 -1.0000E+00  4.7037E+08  9.9433E-01  1.0338E-01 -2.5011E-02
 -2.6667E-01 -1.0000E+00  4.6468E+08  9.9481E-01  9.5885E-02 -3.4054E-02
 -2.5333E-01 -1.0000E+00  4.3844E+08  9.9523E-01  8.7885E-02 -4.2314E-02
 -2.4000E-01 -1.0000E+00  3.9670E+08  9.9559E-01  7.9282E-02 -5.0096E-02
 -2.2667E-01 -1.0000E+00  3.4515E+08  9.9589E-01  6.9898E-02 -5.7624E-02
 -2.1333E-01 -1.0000E+00  2.8922E+08  9.9611E-01  5.9460E-02 -6.5059E-02
 -2.0000E-01 -1.0000E+00  2.3360E+08  9.9623E-01  4.7562E-02 -7.2488E-02
 -1.8667E-01 -1.0000E+00  1.8192E+08  9.9624E-01  3.3602E-02 -7.9877E-02
 -1.7333E-01 -1.0000E+00  1.3661E+08  9.9607E-01  1.6702E-02 -8.6940E-02
 -1.6000E-01 -1.0000E+00  9.9049E+07  9.9567E-01 -4.3656E-03 -9.2852E-02
 -1.4667E-01 -1.0000E+00  6.9646E+07  9.9493E-01 -3.1078E-02 -9.5647E-02
 -1.3333E-01 -1.0000E+00  4.8097E+07  9.9375E-01 -6.4360E-02 -9.1204E-02
 -1.2000E-01 -1.0000E+00  3.3588E+07  9.9215E-01 -1.0185E-01 -7.2624E-02
 -1.0667E-01 -1.0000E+00  2.4999E+07  9.9053E-01 -1.3307E-01 -3.3811E-02
 -9.3333E-02 -1.0000E+00  2.1072E+07  9.8979E-01 -1.4125E-01  1.9013E-02
 -8.0000E-02 -1.0000E+00  2.0537E+07  9.9045E-01 -1.2183E-01  6.4506E-02
