         151         151         361   450.000000      WAVE
 -1.0000E+00 -1.0000E+00  5.6744E+07  9.1757E-01  3.9522E-01  4.3142E-02
 -9.8667E-01 -1.0000E+00  6.8719E+07  9.2175E-01  3.7998E-01 -7.7397E-02
 -9.7333E-01 -1.0000E+00  3.4448E+07  9.2487E-01  3.1127E-01 -2.1845E-01
 -9.6000E-01 -1.0000E+00  4.0911E+06  9.1151E-01 -3.3537E-01 -2.3806E-01
 -9.4667E-01 -1.0000E+00  2.3038E+07  9.2249E-01  3.1428E-01  2.2412E-01
 -9.3333E-01 -1.0000E+00  6.8646E+07  9.2929E-01  3.6764E-01  3.5470E-02
 -9.2000E-01 -1.0000E+00  8.1807E+07  9.3295E-01  3.5348E-01 -6.8290E-02
 -9.0667E-01 -1.0000E+00  4.5826E+07  9.3576E-01  3.0003E-01 -1.8528E-01
 -8.9333E-01 -1.0000E+00  7.3706E+06  9.3067E-01 -9.5594E-02 -3.5315E-01
 -8.8000E-01 -1.0000E+00  1.6642E+07  9.3071E-01  2.2705E-01  2.8676E-01
 -8.6667E-01 -1.0000E+00  6.5773E+07  9.3908E-01  3.3612E-01  7.1777E-02
 -8.5333E-01 -1.0000E+00  9.9427E+07  9.4267E-01  3.3260E-01 -2.7289E-02
 -8.4000E-01 -1.0000E+00  8.0088E+07  9.4539E-01  3.0566E-01 -1.1316E-01
 -8.2667E-01 -1.0000E+00  2.9917E+07  9.4693E-01  2.0820E-01 -2.4492E-01
 -8.1333E-01 -1.0000E+00  4.8388E+06  9.2844E-01 -3.5378E-01  1.1333E-01
 -8.0000E-01 -1.0000E+00  3.4052E+07  9.4569E-01  2.6803E-01  1.8394E-01
 -7.8667E-01 -1.0000E+00  9.0747E+07  9.5080E-01  3.0662E-01  4.4310E-02
 -7.7333E-01 -1.0000E+00  1.2088E+08  9.5365E-01  2.9916E-01 -3.2367E-02
 -7.6000E-01 -1.0000E+00  9.6601E+07  9.5591E-01  2.7507E-01 -1.0285E-01
 -7.4667E-01 -1.0000E+00  4.1410E+07  9.5727E-01  2.0251E-01 -2.0644E-01
 -7.3333E-01 -1.0000E+00  6.5968E+06  9.4513E-01 -2.7743E-01 -1.7251E-01
 -7.2000E-01 -1.0000E+00  2.4871E+07  9.5376E-01  1.9132E-01  2.3182E-01
 -7.0667E-01 -1.0000E+00  8.3424E+07  9.5999E-01  2.6936E-01  7.6618E-02
 -6.9333E-01 -1.0000E+00  1.3676E+08  9.6278E-01  2.7027E-01  2.5981E-03
 -6.8000E-01 -1.0000E+00  1.4451E+08  9.6485E-01  2.5760E-01 -5.1975E-02
 -6.6667E-01 -1.0000E+00  1.0206E+08  9.6654E-01  2.3145E-01 -1.1058E-01
 -6.5333E-01 -1.0000E+00  4.1785E+07  9.6719E-01  1.5575E-01 -2.0070E-01
 -6.4000E-01 -1.0000E+00  7.7301E+06  9.5543E-01 -2.6154E-01 -1.3693E-01
 -6.2667E-01 -1.0000E+00  2.4754E+07  9.6348E-01  1.4149E-01  2.2734E-01
 -6.1333E-01 -1.0000E+00  8.3524E+07  9.6955E-01  2.2841E-01  8.8344E-02
 -6.0000E-01 -1.0000E+00  1.4893E+08  9.7209E-01  2.3357E-01  2.2072E-02
 -5.8667E-01 -1.0000E+00  1.8332E+08  9.7388E-01  2.2600E-01 -2.1839E-02
 -5.7333E-01 -1.0000E+00  1.6860E+08  9.7537E-01  2.1206E-01 -6.0714E-02
 -5.6000E-01 -1.0000E+00  1.1464E+08  9.7657E-01  1.8753E-01 -1.0552E-01
 -5.4667E-01 -1.0000E+00  5.1479E+07  9.7692E-01  1.2673E-01 -1.7198E-01
 -5.3333E-01 -1.0000E+00  1.2205E+07  9.7017E-01 -1.4148E-01 -1.9688E-01
 -5.2000E-01 -1.0000E+00  1.6516E+07  9.7006E-01  1.3261E-02  2.4251E-01
 -5.0667E-01 -1.0000E+00  6.2965E+07  9.7795E-01  1.7189E-01  1.1858E-01
 -4.9333E-01 -1.0000E+00  1.3186E+08  9.8062E-01  1.8928E-01  5.0527E-02
 -4.8000E-01 -1.0000E+00  1.9560E+08  9.8225E-01  1.8725E-01  1.1182E-02
 -4.6667E-01 -1.0000E+00  2.3067E+08  9.8352E-01  1.7995E-01 -1.7271E-02
 -4.5333E-01 -1.0000E+00  2.2607E+08  9.8462E-01  1.6963E-01 -4.1894E-02
 -4.4000E-01 -1.0000E+00  1.8573E+08  9.8556E-01  1.5554E-01 -6.6925E-02
 -4.2667E-01 -1.0000E+00  1.2511E+08  9.8628E-01  1.3374E-01 -9.6732E-02
