         151         151         307   316.841278      WAVE
 -1.0000E+00 -1.0000E+00  8.1504E+07  9.4642E-01  2.0045E-01 -2.5321E-01
 -9.8667E-01 -1.0000E+00  2.0026E+07  9.3858E-01 -2.4862E-01 -2.3928E-01
 -9.7333E-01 -1.0000E+00  3.6968E+07  9.3653E-01  1.0243E-01  3.3530E-01
 -9.6000E-01 -1.0000E+00  1.2547E+08  9.4581E-01  2.9225E-01  1.4151E-01
 -9.4667E-01 -1.0000E+00  2.2452E+08  9.4991E-01  3.1087E-01  3.2127E-02
 -9.3333E-01 -1.0000E+00  2.6491E+08  9.5274E-01  3.0057E-01 -4.4044E-02
 -9.2000E-01 -1.0000E+00  2.1913E+08  9.5511E-01  2.7223E-01 -1.1687E-01
 -9.0667E-01 -1.0000E+00  1.1981E+08  9.5696E-01  2.0108E-01 -2.0926E-01
 -8.9333E-01 -1.0000E+00  3.6282E+07  9.5456E-01 -7.5659E-02 -2.8825E-01
 -8.8000E-01 -1.0000E+00  2.7817E+07  9.4451E-01 -1.0378E-01  3.1166E-01
 -8.6667E-01 -1.0000E+00  1.0575E+08  9.5459E-01  2.2878E-01  1.9081E-01
 -8.5333E-01 -1.0000E+00  2.2763E+08  9.5899E-01  2.7342E-01  7.4661E-02
 -8.4000E-01 -1.0000E+00  3.2452E+08  9.6169E-01  2.7412E-01  3.2475E-03
 -8.2667E-01 -1.0000E+00  3.4241E+08  9.6383E-01  2.6107E-01 -5.3703E-02
 -8.1333E-01 -1.0000E+00  2.7263E+08  9.6569E-01  2.3446E-01 -1.1166E-01
 -8.0000E-01 -1.0000E+00  1.5509E+08  9.6718E-01  1.7440E-01 -1.8481E-01
 -7.8667E-01 -1.0000E+00  5.5119E+07  9.6613E-01 -2.3128E-02 -2.5701E-01
 -7.7333E-01 -1.0000E+00  2.8488E+07  9.5609E-01 -2.2158E-01  1.9183E-01
 -7.6000E-01 -1.0000E+00  9.3710E+07  9.6364E-01  1.5437E-01  2.1809E-01
 -7.4667E-01 -1.0000E+00  2.2463E+08  9.6809E-01  2.2743E-01  1.0522E-01
 -7.3333E-01 -1.0000E+00  3.6476E+08  9.7060E-01  2.3773E-01  3.7677E-02
 -7.2000E-01 -1.0000E+00  4.5445E+08  9.7247E-01  2.3282E-01 -1.0199E-02
 -7.0667E-01 -1.0000E+00  4.5729E+08  9.7405E-01  2.2043E-01 -5.1305E-02
 -6.9333E-01 -1.0000E+00  3.7429E+08  9.7546E-01  1.9937E-01 -9.3376E-02
 -6.8000E-01 -1.0000E+00  2.4139E+08  9.7665E-01  1.5961E-01 -1.4379E-01
 -6.6667E-01 -1.0000E+00  1.1328E+08  9.7695E-01  6.1189E-02 -2.0450E-01
 -6.5333E-01 -1.0000E+00  4.1409E+07  9.7206E-01 -2.0217E-01 -1.1930E-01
 -6.4000E-01 -1.0000E+00  5.5433E+07  9.7023E-01 -4.0477E-02  2.3877E-01
 -6.2667E-01 -1.0000E+00  1.5424E+08  9.7567E-01  1.4698E-01  1.6270E-01
 -6.1333E-01 -1.0000E+00  3.0851E+08  9.7850E-01  1.8690E-01  8.7216E-02
 -6.0000E-01 -1.0000E+00  4.7235E+08  9.8030E-01  1.9364E-01  3.9003E-02
 -5.8667E-01 -1.0000E+00  5.9882E+08  9.8168E-01  1.9046E-01  4.2847E-03
 -5.7333E-01 -1.0000E+00  6.5411E+08  9.8287E-01  1.8273E-01 -2.4157E-02
 -5.6000E-01 -1.0000E+00  6.2607E+08  9.8392E-01  1.7138E-01 -5.0323E-02
 -5.4667E-01 -1.0000E+00  5.2558E+08  9.8487E-01  1.5521E-01 -7.7118E-02
 -5.3333E-01 -1.0000E+00  3.8162E+08  9.8567E-01  1.3015E-01 -1.0729E-01
 -5.2000E-01 -1.0000E+00  2.3217E+08  9.8616E-01  8.4620E-02 -1.4259E-01
 -5.0667E-01 -1.0000E+00  1.1427E+08  9.8553E-01 -1.4667E-02 -1.6889E-01
 -4.9333E-01 -1.0000E+00  5.5574E+07  9.8164E-01 -1.8334E-01 -5.2526E-02
 -4.8000E-01 -1.0000E+00  6.9395E+07  9.8118E-01 -7.1963E-02  1.7916E-01
 -4.6667E-01 -1.0000E+00  1.5356E+08  9.8493E-01  7.7429E-02  1.5464E-01
 -4.5333E-01 -1.0000E+00  2.9272E+08  9.8724E-01  1.2434E-01  9.9519E-02
 -4.4000E-01 -1.0000E+00  4.6286E+08  9.8868E-01  1.3727E-01  6.0506E-02
 -4.2667E-01 -1.0000E+00  6.3675E+08  9.8975E-01  1.3898E-01  3.2987E-02
 -4.1333E-01 -1.0000E+00  7.8907E+08  9.9061E-01  1.3617E-01  1.2247E-02
 -4.0000E-01 -1.0000E+00  9.0019E+08  9.9135E-01  1.3114E-01 -4.4326E-03
 -3.8667E-01 -1.0000E+00  9.5841E+08  9.9201E-01  1.2474E-01 -1.8626E-02
 -3.7333E-01 -1.0000E+00  9.6046E+08  9.9261E-01  1.1725E-01 -3.1315E-02
 -3.6000E-01 -1.0000E+00  9.1062E+08  9.9314E-01  1.0864E-01 -4.3164E-02
 -3.4667E-01 -1.0000E+00  8.1890E+08  9.9362E-01  9.8663E-02 -5.4663E-02
 -3.3333E-01 -1.0000E+00  6.9878E+08  9.9402E-01  8.6797E-02 -6.6190E-02
 -3.2000E-01 -1.0000E+00  5.6499E+08  9.9434E-01  7.2127E-02 -7.7983E-02
 -3.0667E-01 -1.0000E+00  4.3159E+08  9.9453E-01  5.3068E-02 -8.9968E-02
 -2.9333E-01 -1.0000E+00  3.1051E+08  9.9451E-01  2.6920E-02 -1.0115E-01
 -2.8000E-01 -1.0000E+00  2.1075E+08  9.9412E-01 -1.0505E-02 -1.0773E-01
 -2.6667E-01 -1.0000E+00  1.3805E+08  9.9316E-01 -6.2803E-02 -9.8452E-02
 -2.5333E-01 -1.0000E+00  9.4967E+07  9.9163E-01 -1.1879E-01 -5.0613E-02
 -2.4000E-01 -1.0000E+00  8.1361E+07  9.9074E-01 -1.3042E-01  3.7809E-02
 -2.2667E-01 -1.0000E+00  9.4935E+07  9.9175E-01 -7.7842E-02  1.0186E-01
 -2.1333E-01 -1.0000E+00  1.3192E+08  9.9355E-01 -1.8224E-02  1.1193E-01
 -2.0000E-01 -1.0000E+00  1.8767E+08  9.9505E-01  1.9124E-02  9.7517E-02
 -1.8667E-01 -1.0000E+00  2.5727E+08  9.9612E-01  3.8556E-02  7.9072E-02
 -1.7333E-01 -1.0000E+00  3.3589E+08  9.9689E-01  4.7750E-02  6.2634E-02
 -1.6000E-01 -1.0000E+00  4.1914E+08  9.9747E-01  5.1376E-02  4.9122E-02
 -1.4667E-01 -1.0000E+00  5.0323E+08  9.9792E-01  5.1909E-02  3.8198E-02
 -1.3333E-01 -1.0000E+00  5.8509E+08  9.9828E-01  5.0662E-02  2.9345E-02
 -1.2000E-01 -1.0000E+00  6.6231E+08  9.9859E-01  4.8355E-02  2.2113E-02
 -1.0667E-01 -1.0000E+00  7.3318E+08  9.9884E-01  4.5402E-02  1.6155E-02
 -9.3333E-02 -1.0000E+00  7.9653E+08  9.9905E-01  4.2052E-02  1.1210E-02
 -8.0000E-02 -1.0000E+00  8.5166E+08  9.9923E-01  3.8461E-02  7.0843E-03
 -6.6667E-02 -1.0000E+00  8.9822E+08  9.9939E-01  3.4728E-02  3.6281E-03
 -5.3333E-02 -1.0000E+00  9.3610E+08  9.9952E-01  3.0921E-02  7.2769E-04
 -4.0000E-02 -1.0000E+00  9.6537E+08  9.9963E-01  2.7088E-02 -1.7064E-03
 -2.6667E-02 -1.0000E+00  9.8613E+08  9.9972E-01  2.3262E-02 -3.7457E-03
 -1.3333E-02 -1.0000E+00  9.9853E+08  9.9980E-01  1.9469E-02 -5.4481E-03
  0.0000E+00 -1.0000E+00  1.0027E+09  9.9985E-01  1.5728E-02 -6.8606E-03
  1.3333E-02 -1.0000E+00  9.9859E+08  9.9990E-01  1.2056E-02 -8.0223E-03
