         151         151         251   178.275497      WAVE
 -1.0000E+00 -1.0000E+00  5.7689E+08  9.7595E-01  2.0961E-01 -5.9800E-02
 -9.8667E-01 -1.0000E+00  4.7930E+08  9.7735E-01  1.8537E-01 -1.0207E-01
 -9.7333E-01 -1.0000E+00  3.4330E+08  9.7833E-01  1.4324E-01 -1.4951E-01
 -9.6000E-01 -1.0000E+00  2.0590E+08  9.7807E-01  5.9746E-02 -1.9950E-01
 -9.4667E-01 -1.0000E+00  1.0481E+08  9.7330E-01 -1.1751E-01 -1.9716E-01
 -9.3333E-01 -1.0000E+00  6.9222E+07  9.6126E-01 -2.6580E-01  7.2967E-02
 -9.2000E-01 -1.0000E+00  1.1309E+08  9.6322E-01 -3.6833E-02  2.6619E-01
 -9.0667E-01 -1.0000E+00  2.3228E+08  9.7045E-01  1.1835E-01  2.1028E-01
 -8.9333E-01 -1.0000E+00  4.0599E+08  9.7494E-01  1.7218E-01  1.4086E-01
 -8.8000E-01 -1.0000E+00  6.0167E+08  9.7778E-01  1.8994E-01  8.8741E-02
 -8.6667E-01 -1.0000E+00  7.8235E+08  9.7979E-01  1.9393E-01  4.8964E-02
 -8.5333E-01 -1.0000E+00  9.1427E+08  9.8138E-01  1.9140E-01  1.6430E-02
 -8.4000E-01 -1.0000E+00  9.7357E+08  9.8270E-01  1.8480E-01 -1.2192E-02
 -8.2667E-01 -1.0000E+00  9.5058E+08  9.8386E-01  1.7461E-01 -3.9189E-02
 -8.1333E-01 -1.0000E+00  8.5108E+08  9.8488E-01  1.5999E-01 -6.6369E-02
 -8.0000E-01 -1.0000E+00  6.9472E+08  9.8577E-01  1.3850E-01 -9.5299E-02
 -7.8667E-01 -1.0000E+00  5.1102E+08  9.8640E-01  1.0447E-01 -1.2688E-01
 -7.7333E-01 -1.0000E+00  3.3390E+08  9.8641E-01  4.5248E-02 -1.5794E-01
 -7.6000E-01 -1.0000E+00  1.9593E+08  9.8461E-01 -6.2528E-02 -1.6319E-01
 -7.4667E-01 -1.0000E+00  1.2317E+08  9.7909E-01 -1.9770E-01 -4.7886E-02
 -7.3333E-01 -1.0000E+00  1.3148E+08  9.7546E-01 -1.4746E-01  1.6348E-01
 -7.2000E-01 -1.0000E+00  2.2464E+08  9.7858E-01  8.1306E-03  2.0569E-01
 -7.0667E-01 -1.0000E+00  3.9448E+08  9.8212E-01  9.1781E-02  1.6434E-01
 -6.9333E-01 -1.0000E+00  6.2260E+08  9.8458E-01  1.2691E-01  1.2040E-01
 -6.8000E-01 -1.0000E+00  8.8351E+08  9.8630E-01  1.4110E-01  8.5410E-02
 -6.6667E-01 -1.0000E+00  1.1483E+09  9.8761E-01  1.4589E-01  5.7889E-02
 -6.5333E-01 -1.0000E+00  1.3885E+09  9.8865E-01  1.4596E-01  3.5511E-02
 -6.4000E-01 -1.0000E+00  1.5794E+09  9.8954E-01  1.4333E-01  1.6561E-02
 -6.2667E-01 -1.0000E+00  1.7030E+09  9.9031E-01  1.3888E-01 -1.3884E-04
 -6.1333E-01 -1.0000E+00  1.7489E+09  9.9100E-01  1.3297E-01 -1.5414E-02
 -6.0000E-01 -1.0000E+00  1.7156E+09  9.9163E-01  1.2564E-01 -2.9877E-02
 -5.8667E-01 -1.0000E+00  1.6095E+09  9.9219E-01  1.1667E-01 -4.4007E-02
 -5.7333E-01 -1.0000E+00  1.4438E+09  9.9271E-01  1.0557E-01 -5.8180E-02
 -5.6000E-01 -1.0000E+00  1.2365E+09  9.9316E-01  9.1443E-02 -7.2647E-02
 -5.4667E-01 -1.0000E+00  1.0086E+09  9.9351E-01  7.2789E-02 -8.7369E-02
 -5.3333E-01 -1.0000E+00  7.8160E+08  9.9372E-01  4.7109E-02 -1.0151E-01
 -5.2000E-01 -1.0000E+00  5.7599E+08  9.9365E-01  1.0575E-02 -1.1203E-01
 -5.0667E-01 -1.0000E+00  4.0936E+08  9.9307E-01 -4.0853E-02 -1.1021E-01
 -4.9333E-01 -1.0000E+00  2.9540E+08  9.9170E-01 -1.0291E-01 -7.7015E-02
 -4.8000E-01 -1.0000E+00  2.4325E+08  9.8987E-01 -1.4197E-01  3.4530E-03
 -4.6667E-01 -1.0000E+00  2.5733E+08  9.8904E-01 -1.1448E-01  9.3288E-02
 -4.5333E-01 -1.0000E+00  3.3753E+08  9.8981E-01 -4.7784E-02  1.3417E-01
 -4.4000E-01 -1.0000E+00  4.7976E+08  9.9117E-01  8.4486E-03  1.3235E-01
 -4.2667E-01 -1.0000E+00  6.7667E+08  9.9242E-01  4.3435E-02  1.1492E-01
