         151         151         303   306.945984      WAVE
 -1.0000E+00 -1.0000E+00  6.3096E+07  9.3870E-01  2.2297E-01  2.6291E-01
 -9.8667E-01 -1.0000E+00  1.6268E+08  9.4568E-01  3.1002E-01  9.7842E-02
 -9.7333E-01 -1.0000E+00  2.4550E+08  9.4931E-01  3.1432E-01  2.5639E-03
 -9.6000E-01 -1.0000E+00  2.5374E+08  9.5202E-01  2.9736E-01 -7.2387E-02
 -9.4667E-01 -1.0000E+00  1.8237E+08  9.5427E-01  2.5717E-01 -1.5244E-01
 -9.3333E-01 -1.0000E+00  8.1730E+07  9.5535E-01  1.4057E-01 -2.5990E-01
 -9.2000E-01 -1.0000E+00  2.2453E+07  9.4501E-01 -2.9700E-01 -1.3690E-01
 -9.0667E-01 -1.0000E+00  4.8503E+07  9.4654E-01  9.7902E-02  3.0738E-01
 -8.9333E-01 -1.0000E+00  1.4954E+08  9.5468E-01  2.6115E-01  1.4274E-01
 -8.8000E-01 -1.0000E+00  2.6865E+08  9.5841E-01  2.8171E-01  4.5720E-02
 -8.6667E-01 -1.0000E+00  3.3796E+08  9.6094E-01  2.7600E-01 -2.0369E-02
 -8.5333E-01 -1.0000E+00  3.1894E+08  9.6302E-01  2.5769E-01 -7.8627E-02
 -8.4000E-01 -1.0000E+00  2.2356E+08  9.6480E-01  2.2021E-01 -1.4376E-01
 -8.2667E-01 -1.0000E+00  1.0612E+08  9.6569E-01  1.2191E-01 -2.2931E-01
 -8.1333E-01 -1.0000E+00  3.2678E+07  9.5932E-01 -2.1601E-01 -1.8180E-01
 -8.0000E-01 -1.0000E+00  4.6150E+07  9.5626E-01 -5.5558E-03  2.9247E-01
 -7.8667E-01 -1.0000E+00  1.4547E+08  9.6403E-01  2.0675E-01  1.6703E-01
 -7.7333E-01 -1.0000E+00  2.8783E+08  9.6761E-01  2.4133E-01  7.4161E-02
 -7.6000E-01 -1.0000E+00  4.1066E+08  9.6988E-01  2.4311E-01  1.4997E-02
 -7.4667E-01 -1.0000E+00  4.6120E+08  9.7168E-01  2.3425E-01 -3.0997E-02
 -7.3333E-01 -1.0000E+00  4.1942E+08  9.7324E-01  2.1751E-01 -7.4122E-02
 -7.2000E-01 -1.0000E+00  3.0505E+08  9.7460E-01  1.8768E-01 -1.2221E-01
 -7.0667E-01 -1.0000E+00  1.6738E+08  9.7546E-01  1.2259E-01 -1.8288E-01
 -6.9333E-01 -1.0000E+00  6.4039E+07  9.7352E-01 -6.7073E-02 -2.1854E-01
 -6.8000E-01 -1.0000E+00  3.8301E+07  9.6568E-01 -2.0626E-01  1.5787E-01
 -6.6667E-01 -1.0000E+00  1.0390E+08  9.7165E-01  1.0269E-01  2.1297E-01
 -6.5333E-01 -1.0000E+00  2.4194E+08  9.7574E-01  1.8397E-01  1.1867E-01
 -6.4000E-01 -1.0000E+00  4.0950E+08  9.7802E-01  2.0025E-01  5.8182E-02
 -6.2667E-01 -1.0000E+00  5.5548E+08  9.7963E-01  2.0008E-01  1.6867E-02
 -6.1333E-01 -1.0000E+00  6.3743E+08  9.8096E-01  1.9360E-01 -1.5527E-02
 -6.0000E-01 -1.0000E+00  6.3387E+08  9.8212E-01  1.8297E-01 -4.4351E-02
 -5.8667E-01 -1.0000E+00  5.4895E+08  9.8315E-01  1.6750E-01 -7.3160E-02
 -5.7333E-01 -1.0000E+00  4.0920E+08  9.8405E-01  1.4347E-01 -1.0517E-01
 -5.6000E-01 -1.0000E+00  2.5445E+08  9.8464E-01  1.0001E-01 -1.4308E-01
 -5.4667E-01 -1.0000E+00  1.2639E+08  9.8418E-01  4.1729E-03 -1.7714E-01
 -5.3333E-01 -1.0000E+00  5.8092E+07  9.8011E-01 -1.8117E-01 -8.1034E-02
 -5.2000E-01 -1.0000E+00  6.7020E+07  9.7872E-01 -8.8769E-02  1.8499E-01
 -5.0667E-01 -1.0000E+00  1.5268E+08  9.8294E-01  8.0900E-02  1.6516E-01
 -4.9333E-01 -1.0000E+00  2.9864E+08  9.8554E-01  1.3314E-01  1.0486E-01
 -4.8000E-01 -1.0000E+00  4.7762E+08  9.8713E-01  1.4721E-01  6.2505E-02
 -4.6667E-01 -1.0000E+00  6.5814E+08  9.8829E-01  1.4906E-01  3.2740E-02
 -4.5333E-01 -1.0000E+00  8.1087E+08  9.8922E-01  1.4606E-01  1.0213E-02
 -4.4000E-01 -1.0000E+00  9.1361E+08  9.9003E-01  1.4062E-01 -8.1082E-03
 -4.2667E-01 -1.0000E+00  9.5410E+08  9.9075E-01  1.3359E-01 -2.3985E-02
 -4.1333E-01 -1.0000E+00  9.3068E+08  9.9139E-01  1.2515E-01 -3.8542E-02
 -4.0000E-01 -1.0000E+00  8.5101E+08  9.9197E-01  1.1506E-01 -5.2586E-02
