         151         151         399   544.478638      WAVE
 -1.0000E+00 -1.0000E+00  1.4139E+06  9.4105E-01  8.5581E-02 -3.2727E-01
 -9.8667E-01 -1.0000E+00  3.3170E+06  9.1539E-01  3.2604E-01  2.3613E-01
 -9.7333E-01 -1.0000E+00  1.0718E+07  9.1008E-01  4.1341E-01  2.9166E-02
 -9.6000E-01 -1.0000E+00  9.4198E+06  9.1533E-01  3.8911E-01 -1.0373E-01
 -9.4667E-01 -1.0000E+00  1.9762E+06  9.4151E-01  1.4409E-01 -3.0462E-01
 -9.3333E-01 -1.0000E+00  2.8791E+06  9.2905E-01  2.6196E-01  2.6123E-01
 -9.2000E-01 -1.0000E+00  1.1298E+07  9.2086E-01  3.8637E-01  5.2240E-02
 -9.0667E-01 -1.0000E+00  1.2569E+07  9.2447E-01  3.7567E-01 -6.5073E-02
 -8.9333E-01 -1.0000E+00  4.5351E+06  9.3612E-01  2.7299E-01 -2.2169E-01
 -8.8000E-01 -1.0000E+00  1.3073E+06  9.6068E-01 -3.1574E-02  2.7585E-01
 -8.6667E-01 -1.0000E+00  9.0824E+06  9.3167E-01  3.4624E-01  1.1007E-01
 -8.5333E-01 -1.0000E+00  1.5869E+07  9.3307E-01  3.5960E-01 -8.8319E-03
 -8.4000E-01 -1.0000E+00  1.1101E+07  9.3795E-01  3.2778E-01 -1.1317E-01
 -8.2667E-01 -1.0000E+00  2.3066E+06  9.5895E-01  8.7835E-02 -2.6963E-01
 -8.1333E-01 -1.0000E+00  3.3042E+06  9.4911E-01  1.9843E-01  2.4456E-01
 -8.0000E-01 -1.0000E+00  1.3454E+07  9.4201E-01  3.2827E-01  6.9654E-02
 -7.8667E-01 -1.0000E+00  1.8857E+07  9.4412E-01  3.2885E-01 -2.2160E-02
 -7.7333E-01 -1.0000E+00  1.2224E+07  9.4855E-01  2.9576E-01 -1.1304E-01
 -7.6000E-01 -1.0000E+00  2.6942E+06  9.6560E-01  7.9110E-02 -2.4769E-01
 -7.4667E-01 -1.0000E+00  3.2716E+06  9.5950E-01  1.4919E-01  2.3894E-01
 -7.3333E-01 -1.0000E+00  1.3991E+07  9.5215E-01  2.9473E-01  8.0919E-02
 -7.2000E-01 -1.0000E+00  2.2297E+07  9.5366E-01  3.0087E-01 -1.4048E-03
 -7.0667E-01 -1.0000E+00  1.8615E+07  9.5661E-01  2.8266E-01 -7.0757E-02
 -6.9333E-01 -1.0000E+00  7.3981E+06  9.6295E-01  2.0911E-01 -1.7031E-01
 -6.8000E-01 -1.0000E+00  1.5258E+06  9.8526E-01 -1.6801E-01  3.2330E-02
 -6.6667E-01 -1.0000E+00  7.9234E+06  9.6298E-01  2.2380E-01  1.5031E-01
 -6.5333E-01 -1.0000E+00  2.0587E+07  9.6231E-01  2.6759E-01  4.8475E-02
 -6.4000E-01 -1.0000E+00  2.7324E+07  9.6401E-01  2.6563E-01 -1.1160E-02
 -6.2667E-01 -1.0000E+00  2.1965E+07  9.6647E-01  2.4817E-01 -6.5963E-02
