         151         151         313   330.000000      WAVE
 -1.0000E+00 -1.0000E+00  1.7374E+08  9.4110E-01  3.3262E-01 -6.0732E-02
 -9.8667E-01 -1.0000E+00  1.3154E+08  9.4257E-01  2.9619E-01 -1.5437E-01
 -9.7333E-01 -1.0000E+00  5.5426E+07  9.3898E-01  1.8229E-01 -2.9171E-01
 -9.6000E-01 -1.0000E+00  1.0595E+07  8.8957E-01 -4.3202E-01 -1.4843E-01
 -9.4667E-01 -1.0000E+00  3.7208E+07  9.2937E-01  1.9227E-01  3.1514E-01
 -9.3333E-01 -1.0000E+00  1.1895E+08  9.4511E-01  3.0706E-01  1.1171E-01
 -9.2000E-01 -1.0000E+00  1.9689E+08  9.4987E-01  3.1250E-01  9.6640E-03
 -9.0667E-01 -1.0000E+00  2.1492E+08  9.5238E-01  2.9788E-01 -6.5138E-02
 -8.9333E-01 -1.0000E+00  1.6082E+08  9.5352E-01  2.6531E-01 -1.4289E-01
 -8.8000E-01 -1.0000E+00  7.3844E+07  9.5094E-01  1.7527E-01 -2.5492E-01
 -8.6667E-01 -1.0000E+00  1.5978E+07  9.1796E-01 -2.7987E-01 -2.8110E-01
 -8.5333E-01 -1.0000E+00  2.9485E+07  9.3261E-01  7.4851E-02  3.5303E-01
 -8.4000E-01 -1.0000E+00  1.0988E+08  9.5365E-01  2.6205E-01  1.4791E-01
 -8.2667E-01 -1.0000E+00  2.1039E+08  9.5910E-01  2.7949E-01  4.4889E-02
 -8.1333E-01 -1.0000E+00  2.7234E+08  9.6179E-01  2.7296E-01 -2.1258E-02
 -8.0000E-01 -1.0000E+00  2.6069E+08  9.6345E-01  2.5617E-01 -7.8407E-02
 -7.8667E-01 -1.0000E+00  1.8338E+08  9.6404E-01  2.2398E-01 -1.4302E-01
 -7.7333E-01 -1.0000E+00  8.5012E+07  9.6131E-01  1.4051E-01 -2.3696E-01
 -7.6000E-01 -1.0000E+00  2.0955E+07  9.3521E-01 -2.2777E-01 -2.7113E-01
 -7.4667E-01 -1.0000E+00  2.7722E+07  9.3919E-01 -1.7611E-02  3.4295E-01
 -7.3333E-01 -1.0000E+00  1.0535E+08  9.6239E-01  2.1276E-01  1.6894E-01
 -7.2000E-01 -1.0000E+00  2.1930E+08  9.6821E-01  2.4020E-01  6.9830E-02
 -7.0667E-01 -1.0000E+00  3.1879E+08  9.7091E-01  2.3921E-01  1.0763E-02
 -6.9333E-01 -1.0000E+00  3.6095E+08  9.7262E-01  2.2988E-01 -3.4122E-02
 -6.8000E-01 -1.0000E+00  3.2933E+08  9.7376E-01  2.1447E-01 -7.6061E-02
 -6.6667E-01 -1.0000E+00  2.3918E+08  9.7421E-01  1.8870E-01 -1.2371E-01
 -6.5333E-01 -1.0000E+00  1.2911E+08  9.7280E-01  1.3389E-01 -1.8904E-01
 -6.4000E-01 -1.0000E+00  4.4177E+07  9.6221E-01 -4.5041E-02 -2.6855E-01
 -6.2667E-01 -1.0000E+00  1.8342E+07  9.3347E-01 -3.1653E-01  1.6866E-01
 -6.1333E-01 -1.0000E+00  6.2890E+07  9.6536E-01  1.0537E-01  2.3870E-01
 -6.0000E-01 -1.0000E+00  1.6429E+08  9.7521E-01  1.8517E-01  1.2116E-01
 -5.8667E-01 -1.0000E+00  2.9080E+08  9.7874E-01  1.9719E-01  5.6509E-02
 -5.7333E-01 -1.0000E+00  4.0430E+08  9.8067E-01  1.9510E-01  1.4901E-02
 -5.6000E-01 -1.0000E+00  4.7265E+08  9.8200E-01  1.8815E-01 -1.6713E-02
 -5.4667E-01 -1.0000E+00  4.7865E+08  9.8299E-01  1.7825E-01 -4.4285E-02
 -5.3333E-01 -1.0000E+00  4.2342E+08  9.8370E-01  1.6500E-01 -7.1520E-02
 -5.2000E-01 -1.0000E+00  3.2425E+08  9.8402E-01  1.4603E-01 -1.0189E-01
 -5.0667E-01 -1.0000E+00  2.0838E+08  9.8353E-01  1.1434E-01 -1.3999E-01
 -4.9333E-01 -1.0000E+00  1.0516E+08  9.8060E-01  4.6547E-02 -1.9043E-01
