         151         151         351   425.720459      WAVE
 -1.0000E+00 -1.0000E+00  6.4140E+06  9.2637E-01 -2.1238E-01  3.1102E-01
 -9.8667E-01 -1.0000E+00  4.5718E+07  9.2371E-01  3.5012E-01  1.5549E-01
 -9.7333E-01 -1.0000E+00  9.6498E+07  9.2766E-01  3.7339E-01  5.3998E-03
 -9.6000E-01 -1.0000E+00  9.4196E+07  9.3150E-01  3.5008E-01 -9.8787E-02
 -9.4667E-01 -1.0000E+00  4.2152E+07  9.3653E-01  2.6056E-01 -2.3458E-01
 -9.3333E-01 -1.0000E+00  6.8260E+06  9.4352E-01 -3.2433E-01 -6.7682E-02
 -9.2000E-01 -1.0000E+00  3.5066E+07  9.3416E-01  2.8435E-01  2.1561E-01
 -9.0667E-01 -1.0000E+00  9.7928E+07  9.3764E-01  3.4437E-01  4.7420E-02
 -8.9333E-01 -1.0000E+00  1.2564E+08  9.4091E-01  3.3534E-01 -4.7225E-02
 -8.8000E-01 -1.0000E+00  8.7943E+07  9.4446E-01  2.9705E-01 -1.4054E-01
 -8.6667E-01 -1.0000E+00  2.7021E+07  9.5007E-01  1.3169E-01 -2.8290E-01
 -8.5333E-01 -1.0000E+00  1.0529E+07  9.4699E-01 -1.1052E-01  3.0166E-01
 -8.4000E-01 -1.0000E+00  5.9907E+07  9.4617E-01  2.8763E-01  1.4843E-01
 -8.2667E-01 -1.0000E+00  1.2956E+08  9.4914E-01  3.1352E-01  2.8948E-02
 -8.1333E-01 -1.0000E+00  1.5380E+08  9.5191E-01  3.0276E-01 -4.7006E-02
 -8.0000E-01 -1.0000E+00  1.1067E+08  9.5486E-01  2.7018E-01 -1.2352E-01
 -7.8667E-01 -1.0000E+00  4.1151E+07  9.5904E-01  1.5602E-01 -2.3645E-01
 -7.7333E-01 -1.0000E+00  1.0006E+07  9.6060E-01 -2.6062E-01  9.6583E-02
 -7.6000E-01 -1.0000E+00  4.8119E+07  9.5613E-01  2.2353E-01  1.8936E-01
 -7.4667E-01 -1.0000E+00  1.2751E+08  9.5868E-01  2.7764E-01  6.2112E-02
 -7.3333E-01 -1.0000E+00  1.8668E+08  9.6102E-01  2.7636E-01 -8.2864E-03
 -7.2000E-01 -1.0000E+00  1.8097E+08  9.6328E-01  2.6044E-01 -6.5245E-02
 -7.0667E-01 -1.0000E+00  1.1608E+08  9.6577E-01  2.2419E-01 -1.3050E-01
 -6.9333E-01 -1.0000E+00  4.1485E+07  9.6923E-01  1.0124E-01 -2.2436E-01
 -6.8000E-01 -1.0000E+00  1.2705E+07  9.6912E-01 -2.2093E-01  1.0952E-01
 -6.6667E-01 -1.0000E+00  5.2666E+07  9.6641E-01  1.8171E-01  1.8172E-01
