         151         151         355   435.621307      WAVE
 -1.0000E+00 -1.0000E+00  6.1213E+07  9.2422E-01  3.4981E-01 -1.5311E-01
 -9.8667E-01 -1.0000E+00  1.5041E+07  9.3304E-01  1.1128E-01 -3.4212E-01
 -9.7333E-01 -1.0000E+00  1.1749E+07  9.2570E-01  1.2053E-01  3.5854E-01
 -9.6000E-01 -1.0000E+00  6.0104E+07  9.2723E-01  3.6107E-01  9.9404E-02
 -9.4667E-01 -1.0000E+00  9.9299E+07  9.3089E-01  3.6456E-01 -2.3280E-02
 -9.3333E-01 -1.0000E+00  7.9693E+07  9.3482E-01  3.3212E-01 -1.2571E-01
 -9.2000E-01 -1.0000E+00  2.6596E+07  9.4113E-01  1.9056E-01 -2.7921E-01
 -9.0667E-01 -1.0000E+00  7.7225E+06  9.4126E-01 -1.5879E-01  2.9803E-01
 -8.9333E-01 -1.0000E+00  4.9894E+07  9.3746E-01  3.1411E-01  1.5001E-01
 -8.8000E-01 -1.0000E+00  1.0771E+08  9.4065E-01  3.3887E-01  1.8697E-02
 -8.6667E-01 -1.0000E+00  1.1732E+08  9.4384E-01  3.2341E-01 -6.7681E-02
 -8.5333E-01 -1.0000E+00  6.8757E+07  9.4765E-01  2.7295E-01 -1.6570E-01
 -8.4000E-01 -1.0000E+00  1.5745E+07  9.5513E-01  1.1287E-03 -2.9617E-01
 -8.2667E-01 -1.0000E+00  1.7049E+07  9.4789E-01  9.9323E-02  3.0271E-01
 -8.1333E-01 -1.0000E+00  7.5552E+07  9.4910E-01  2.9636E-01  1.0670E-01
 -8.0000E-01 -1.0000E+00  1.3686E+08  9.5182E-01  3.0654E-01  8.6571E-03
 -7.8667E-01 -1.0000E+00  1.4399E+08  9.5450E-01  2.9179E-01 -6.1514E-02
 -7.7333E-01 -1.0000E+00  9.1273E+07  9.5756E-01  2.5205E-01 -1.3980E-01
 -7.6000E-01 -1.0000E+00  2.7824E+07  9.6261E-01  8.9996E-02 -2.5551E-01
 -7.4667E-01 -1.0000E+00  1.1972E+07  9.6063E-01 -1.1291E-01  2.5387E-01
 -7.3333E-01 -1.0000E+00  6.0856E+07  9.5880E-01  2.4195E-01  1.4887E-01
 -7.2000E-01 -1.0000E+00  1.3792E+08  9.6110E-01  2.7263E-01  4.4171E-02
 -7.0667E-01 -1.0000E+00  1.8462E+08  9.6331E-01  2.6776E-01 -1.8411E-02
 -6.9333E-01 -1.0000E+00  1.6686E+08  9.6552E-01  2.5001E-01 -7.2572E-02
 -6.8000E-01 -1.0000E+00  9.9215E+07  9.6805E-01  2.0927E-01 -1.3813E-01
 -6.6667E-01 -1.0000E+00  3.1848E+07  9.7194E-01  5.9055E-02 -2.2770E-01
 -6.5333E-01 -1.0000E+00  1.3637E+07  9.7053E-01 -1.4490E-01  1.9257E-01
 -6.4000E-01 -1.0000E+00  5.9535E+07  9.6876E-01  1.9202E-01  1.5695E-01
 -6.2667E-01 -1.0000E+00  1.4308E+08  9.7066E-01  2.3257E-01  6.1125E-02
 -6.1333E-01 -1.0000E+00  2.1554E+08  9.7245E-01  2.3301E-01  6.5535E-03
 -6.0000E-01 -1.0000E+00  2.3642E+08  9.7415E-01  2.2324E-01 -3.4605E-02
 -5.8667E-01 -1.0000E+00  1.9599E+08  9.7586E-01  2.0526E-01 -7.4644E-02
 -5.7333E-01 -1.0000E+00  1.1820E+08  9.7774E-01  1.6933E-01 -1.2388E-01
 -5.6000E-01 -1.0000E+00  4.5375E+07  9.8021E-01  6.3006E-02 -1.8768E-01
 -5.4667E-01 -1.0000E+00  1.5425E+07  9.8063E-01 -1.9370E-01  2.9211E-02
 -5.3333E-01 -1.0000E+00  4.4061E+07  9.7812E-01  1.0499E-01  1.7961E-01
 -5.2000E-01 -1.0000E+00  1.1969E+08  9.7959E-01  1.8039E-01  8.8657E-02
 -5.0667E-01 -1.0000E+00  2.1117E+08  9.8104E-01  1.9039E-01  3.6208E-02
 -4.9333E-01 -1.0000E+00  2.8284E+08  9.8235E-01  1.8706E-01  1.8841E-03
 -4.8000E-01 -1.0000E+00  3.0910E+08  9.8357E-01  1.7880E-01 -2.5092E-02
 -4.6667E-01 -1.0000E+00  2.8298E+08  9.8474E-01  1.6671E-01 -4.9961E-02
 -4.5333E-01 -1.0000E+00  2.1639E+08  9.8590E-01  1.4880E-01 -7.6521E-02
 -4.4000E-01 -1.0000E+00  1.3372E+08  9.8710E-01  1.1759E-01 -1.0868E-01
 -4.2667E-01 -1.0000E+00  6.2363E+07  9.8833E-01  4.6334E-02 -1.4511E-01
 -4.1333E-01 -1.0000E+00  2.3901E+07  9.8864E-01 -1.2458E-01 -8.4062E-02
 -4.0000E-01 -1.0000E+00  2.8713E+07  9.8701E-01 -3.5240E-02  1.5674E-01
 -3.8667E-01 -1.0000E+00  7.4779E+07  9.8805E-01  9.9185E-02  1.1802E-01
 -3.7333E-01 -1.0000E+00  1.5012E+08  9.8923E-01  1.2996E-01  6.7321E-02
 -3.6000E-01 -1.0000E+00  2.3734E+08  9.9022E-01  1.3501E-01  3.5148E-02
 -3.4667E-01 -1.0000E+00  3.1850E+08  9.9108E-01  1.3257E-01  1.3243E-02
 -3.3333E-01 -1.0000E+00  3.7918E+08  9.9187E-01  1.2726E-01 -3.1401E-03
 -3.2000E-01 -1.0000E+00  4.1070E+08  9.9258E-01  1.2046E-01 -1.6398E-02
 -3.0667E-01 -1.0000E+00  4.1077E+08  9.9325E-01  1.1260E-01 -2.7856E-02
 -2.9333E-01 -1.0000E+00  3.8257E+08  9.9387E-01  1.0370E-01 -3.8331E-02
 -2.8000E-01 -1.0000E+00  3.3316E+08  9.9444E-01  9.3476E-02 -4.8395E-02
 -2.6667E-01 -1.0000E+00  2.7143E+08  9.9497E-01  8.1336E-02 -5.8462E-02
 -2.5333E-01 -1.0000E+00  2.0635E+08  9.9544E-01  6.6162E-02 -6.8765E-02
 -2.4000E-01 -1.0000E+00  1.4569E+08  9.9582E-01  4.5890E-02 -7.9032E-02
 -2.2667E-01 -1.0000E+00  9.5175E+07  9.9604E-01  1.6816E-02 -8.7249E-02
 -2.1333E-01 -1.0000E+00  5.8251E+07  9.9599E-01 -2.6151E-02 -8.5535E-02
 -2.0000E-01 -1.0000E+00  3.6231E+07  9.9550E-01 -7.9068E-02 -5.2147E-02
 -1.8667E-01 -1.0000E+00  2.8670E+07  9.9500E-01 -9.6445E-02  2.5862E-02
 -1.7333E-01 -1.0000E+00  3.3866E+07  9.9545E-01 -4.8344E-02  8.2098E-02
 -1.6000E-01 -1.0000E+00  4.9375E+07  9.9639E-01  2.1261E-03  8.4813E-02
 -1.4667E-01 -1.0000E+00  7.2444E+07  9.9720E-01  2.8923E-02  6.8909E-02
 -1.3333E-01 -1.0000E+00  1.0036E+08  9.9781E-01  4.0266E-02  5.2489E-02
 -1.2000E-01 -1.0000E+00  1.3067E+08  9.9827E-01  4.3866E-02  3.9133E-02
 -1.0667E-01 -1.0000E+00  1.6132E+08  9.9864E-01  4.3616E-02  2.8737E-02
 -9.3333E-02 -1.0000E+00  1.9068E+08  9.9893E-01  4.1371E-02  2.0645E-02
 -8.0000E-02 -1.0000E+00  2.1755E+08  9.9917E-01  3.8052E-02  1.4279E-02
 -6.6667E-02 -1.0000E+00  2.4108E+08  9.9937E-01  3.4138E-02  9.2056E-03
 -5.3333E-02 -1.0000E+00  2.6075E+08  9.9954E-01  2.9898E-02  5.1151E-03
 -4.0000E-02 -1.0000E+00  2.7622E+08  9.9967E-01  2.5492E-02  1.7811E-03
 -2.6667E-02 -1.0000E+00  2.8734E+08  9.9978E-01  2.1017E-02 -9.6426E-04
 -1.3333E-02 -1.0000E+00  2.9403E+08  9.9986E-01  1.6543E-02 -3.2480E-03
