         151         151         224   109.349998      WAVE
 -1.0000E+00 -1.0000E+00  8.1480E+08  9.8991E-01  1.2850E-01 -5.9677E-02
 -9.8667E-01 -1.0000E+00  6.7868E+08  9.9047E-01  1.0910E-01 -8.4083E-02
 -9.7333E-01 -1.0000E+00  5.3087E+08  9.9063E-01  8.0576E-02 -1.1026E-01
 -9.6000E-01 -1.0000E+00  3.8762E+08  9.9000E-01  3.6302E-02 -1.3634E-01
 -9.4667E-01 -1.0000E+00  2.6483E+08  9.8762E-01 -3.4848E-02 -1.5294E-01
 -9.3333E-01 -1.0000E+00  1.7664E+08  9.8176E-01 -1.4072E-01 -1.2787E-01
 -9.2000E-01 -1.0000E+00  1.3414E+08  9.7239E-01 -2.3329E-01 -4.8258E-03
 -9.0667E-01 -1.0000E+00  1.4456E+08  9.6772E-01 -1.9279E-01  1.6231E-01
 -8.9333E-01 -1.0000E+00  2.1072E+08  9.7144E-01 -7.0082E-02  2.2671E-01
 -8.8000E-01 -1.0000E+00  3.3094E+08  9.7691E-01  2.1271E-02  2.1257E-01
 -8.6667E-01 -1.0000E+00  4.9937E+08  9.8119E-01  7.1917E-02  1.7915E-01
 -8.5333E-01 -1.0000E+00  7.0654E+08  9.8423E-01  9.8682E-02  1.4679E-01
 -8.4000E-01 -1.0000E+00  9.4024E+08  9.8644E-01  1.1278E-01  1.1924E-01
 -8.2667E-01 -1.0000E+00  1.1865E+09  9.8810E-01  1.1997E-01  9.6199E-02
 -8.1333E-01 -1.0000E+00  1.4308E+09  9.8942E-01  1.2317E-01  7.6698E-02
 -8.0000E-01 -1.0000E+00  1.6589E+09  9.9049E-01  1.2391E-01  5.9857E-02
 -7.8667E-01 -1.0000E+00  1.8578E+09  9.9138E-01  1.2301E-01  4.4990E-02
 -7.7333E-01 -1.0000E+00  2.0169E+09  9.9216E-01  1.2095E-01  3.1576E-02
 -7.6000E-01 -1.0000E+00  2.1279E+09  9.9283E-01  1.1796E-01  1.9216E-02
 -7.4667E-01 -1.0000E+00  2.1859E+09  9.9343E-01  1.1418E-01  7.6019E-03
 -7.3333E-01 -1.0000E+00  2.1891E+09  9.9397E-01  1.0962E-01 -3.5195E-03
 -7.2000E-01 -1.0000E+00  2.1388E+09  9.9445E-01  1.0425E-01 -1.4357E-02
 -7.0667E-01 -1.0000E+00  2.0393E+09  9.9488E-01  9.7949E-02 -2.5092E-02
 -6.9333E-01 -1.0000E+00  1.8974E+09  9.9525E-01  9.0495E-02 -3.5875E-02
 -6.8000E-01 -1.0000E+00  1.7218E+09  9.9557E-01  8.1566E-02 -4.6825E-02
 -6.6667E-01 -1.0000E+00  1.5226E+09  9.9581E-01  7.0673E-02 -5.7997E-02
 -6.5333E-01 -1.0000E+00  1.3110E+09  9.9596E-01  5.7097E-02 -6.9318E-02
 -6.4000E-01 -1.0000E+00  1.0982E+09  9.9597E-01  3.9791E-02 -8.0436E-02
 -6.2667E-01 -1.0000E+00  8.9517E+08  9.9576E-01  1.7303E-02 -9.0400E-02
 -6.1333E-01 -1.0000E+00  7.1212E+08  9.9521E-01 -1.2147E-02 -9.7012E-02
 -6.0000E-01 -1.0000E+00  5.5809E+08  9.9416E-01 -4.9910E-02 -9.5727E-02
 -5.8667E-01 -1.0000E+00  4.4068E+08  9.9244E-01 -9.4245E-02 -7.8680E-02
 -5.7333E-01 -1.0000E+00  3.6579E+08  9.9015E-01 -1.3495E-01 -3.7264E-02
 -5.6000E-01 -1.0000E+00  3.3759E+08  9.8804E-01 -1.5192E-01  2.6242E-02
 -5.4667E-01 -1.0000E+00  3.5845E+08  9.8717E-01 -1.3246E-01  8.9164E-02
 -5.3333E-01 -1.0000E+00  4.2901E+08  9.8776E-01 -8.9316E-02  1.2791E-01
 -5.2000E-01 -1.0000E+00  5.4833E+08  9.8913E-01 -4.4399E-02  1.4018E-01
 -5.0667E-01 -1.0000E+00  7.1403E+08  9.9064E-01 -8.7307E-03  1.3623E-01
 -4.9333E-01 -1.0000E+00  9.2255E+08  9.9199E-01  1.6541E-02  1.2527E-01
 -4.8000E-01 -1.0000E+00  1.1693E+09  9.9311E-01  3.3636E-02  1.1228E-01
 -4.6667E-01 -1.0000E+00  1.4491E+09  9.9403E-01  4.4967E-02  9.9457E-02
 -4.5333E-01 -1.0000E+00  1.7561E+09  9.9478E-01  5.2360E-02  8.7610E-02
 -4.4000E-01 -1.0000E+00  2.0843E+09  9.9540E-01  5.7064E-02  7.6940E-02
 -4.2667E-01 -1.0000E+00  2.4275E+09  9.9592E-01  5.9908E-02  6.7413E-02
 -4.1333E-01 -1.0000E+00  2.7800E+09  9.9637E-01  6.1443E-02  5.8915E-02
 -4.0000E-01 -1.0000E+00  3.1360E+09  9.9675E-01  6.2041E-02  5.1313E-02
 -3.8667E-01 -1.0000E+00  3.4903E+09  9.9709E-01  6.1955E-02  4.4482E-02
 -3.7333E-01 -1.0000E+00  3.8381E+09  9.9738E-01  6.1363E-02  3.8314E-02
 -3.6000E-01 -1.0000E+00  4.1755E+09  9.9764E-01  6.0391E-02  3.2715E-02
 -3.4667E-01 -1.0000E+00  4.4988E+09  9.9787E-01  5.9127E-02  2.7608E-02
 -3.3333E-01 -1.0000E+00  4.8051E+09  9.9807E-01  5.7641E-02  2.2930E-02
 -3.2000E-01 -1.0000E+00  5.0924E+09  9.9826E-01  5.5980E-02  1.8626E-02
 -3.0667E-01 -1.0000E+00  5.3589E+09  9.9842E-01  5.4184E-02  1.4652E-02
 -2.9333E-01 -1.0000E+00  5.6036E+09  9.9857E-01  5.2282E-02  1.0972E-02
 -2.8000E-01 -1.0000E+00  5.8261E+09  9.9871E-01  5.0298E-02  7.5537E-03
 -2.6667E-01 -1.0000E+00  6.0262E+09  9.9883E-01  4.8249E-02  4.3716E-03
 -2.5333E-01 -1.0000E+00  6.2043E+09  9.9893E-01  4.6150E-02  1.4035E-03
 -2.4000E-01 -1.0000E+00  6.3613E+09  9.9903E-01  4.4015E-02 -1.3692E-03
 -2.2667E-01 -1.0000E+00  6.4980E+09  9.9912E-01  4.1854E-02 -3.9630E-03
 -2.1333E-01 -1.0000E+00  6.6157E+09  9.9919E-01  3.9677E-02 -6.3917E-03
 -2.0000E-01 -1.0000E+00  6.7158E+09  9.9926E-01  3.7491E-02 -8.6673E-03
 -1.8667E-01 -1.0000E+00  6.7999E+09  9.9932E-01  3.5303E-02 -1.0801E-02
 -1.7333E-01 -1.0000E+00  6.8695E+09  9.9937E-01  3.3120E-02 -1.2801E-02
 -1.6000E-01 -1.0000E+00  6.9263E+09  9.9941E-01  3.0948E-02 -1.4677E-02
 -1.4667E-01 -1.0000E+00  6.9718E+09  9.9945E-01  2.8792E-02 -1.6437E-02
 -1.3333E-01 -1.0000E+00  7.0076E+09  9.9948E-01  2.6658E-02 -1.8087E-02
 -1.2000E-01 -1.0000E+00  7.0352E+09  9.9951E-01  2.4549E-02 -1.9635E-02
 -1.0667E-01 -1.0000E+00  7.0560E+09  9.9953E-01  2.2470E-02 -2.1086E-02
 -9.3333E-02 -1.0000E+00  7.0712E+09  9.9954E-01  2.0424E-02 -2.2446E-02
 -8.0000E-02 -1.0000E+00  7.0820E+09  9.9955E-01  1.8416E-02 -2.3722E-02
 -6.6667E-02 -1.0000E+00  7.0895E+09  9.9955E-01  1.6448E-02 -2.4918E-02
 -5.3333E-02 -1.0000E+00  7.0945E+09  9.9956E-01  1.4524E-02 -2.6040E-02
 -4.0000E-02 -1.0000E+00  7.0978E+09  9.9955E-01  1.2645E-02 -2.7094E-02
 -2.6667E-02 -1.0000E+00  7.0998E+09  9.9955E-01  1.0813E-02 -2.8083E-02
 -1.3333E-02 -1.0000E+00  7.1011E+09  9.9954E-01  9.0306E-03 -2.9014E-02
  0.0000E+00 -1.0000E+00  7.1018E+09  9.9953E-01  7.2991E-03 -2.9890E-02
  1.3333E-02 -1.0000E+00  7.1021E+09  9.9951E-01  5.6194E-03 -3.0717E-02
  2.6667E-02 -1.0000E+00  7.1019E+09  9.9950E-01  3.9922E-03 -3.1498E-02
  4.0000E-02 -1.0000E+00  7.1010E+09  9.9948E-01  2.4183E-03 -3.2238E-02
  5.3333E-02 -1.0000E+00  7.0989E+09  9.9946E-01  8.9793E-04 -3.2940E-02
  6.6667E-02 -1.0000E+00  7.0951E+09  9.9943E-01 -5.6881E-04 -3.3608E-02
  8.0000E-02 -1.0000E+00  7.0890E+09  9.9941E-01 -1.9819E-03 -3.4245E-02
  9.3333E-02 -1.0000E+00  7.0795E+09  9.9939E-01 -3.3412E-03 -3.4853E-02
  1.0667E-01 -1.0000E+00  7.0659E+09  9.9936E-01 -4.6467E-03 -3.5436E-02
