         151         151         178   2595.53687      WAVE
 -1.0000E+00 -1.0000E+00  3.0008E+04  3.0827E-01 -9.2047E-01 -2.4023E-01
 -9.8667E-01 -1.0000E+00  5.3186E+04  7.7561E-01 -6.2966E-01 -4.4268E-02
 -9.7333E-01 -1.0000E+00  2.6593E+04  2.6507E-01 -9.4233E-01  2.0435E-01
 -9.6000E-01 -1.0000E+00  3.7471E+04  5.9206E-01 -7.9616E-01 -1.2491E-01
 -9.4667E-01 -1.0000E+00  2.6479E+04  1.7723E-01 -9.8312E-01  4.5388E-02
 -9.3333E-01 -1.0000E+00  3.4890E+04  6.0480E-01 -7.9496E-01 -4.7379E-02
 -9.2000E-01 -1.0000E+00  1.9711E+04 -2.7921E-01 -9.5281E-01  1.1915E-01
 -9.0667E-01 -1.0000E+00  3.5984E+04  6.0042E-01 -7.9152E-01 -1.1398E-01
 -8.9333E-01 -1.0000E+00  1.5748E+04 -6.1570E-01 -7.5543E-01  2.2413E-01
 -8.8000E-01 -1.0000E+00  3.3247E+04  5.0478E-01 -8.5921E-01 -8.3342E-02
 -8.6667E-01 -1.0000E+00  1.3189E+04 -8.6764E-01 -4.9613E-01 -3.2542E-02
 -8.5333E-01 -1.0000E+00  2.8261E+04  3.2238E-01 -9.3915E-01  1.1859E-01
 -8.4000E-01 -1.0000E+00  1.3276E+04 -7.4760E-01 -3.0714E-01 -5.8886E-01
 -8.2667E-01 -1.0000E+00  2.1418E+04 -4.2517E-02 -8.5897E-01  5.1025E-01
 -8.1333E-01 -1.0000E+00  1.6569E+04 -2.9670E-01 -5.1571E-01 -8.0375E-01
 -8.0000E-01 -1.0000E+00  1.5408E+04 -6.3684E-01 -1.0791E-01  7.6341E-01
 -7.8667E-01 -1.0000E+00  1.8269E+04 -1.1045E-01 -9.3314E-01 -3.4212E-01
 -7.7333E-01 -1.0000E+00  1.5789E+04 -6.6387E-01  7.1633E-01 -2.1484E-01
 -7.6000E-01 -1.0000E+00  1.5994E+04 -4.2435E-01 -5.0500E-01  7.5160E-01
 -7.4667E-01 -1.0000E+00  1.4637E+04 -4.4403E-01 -5.7732E-05 -8.9601E-01
 -7.3333E-01 -1.0000E+00  1.9387E+04 -5.0480E-01  7.9224E-01  3.4282E-01
 -7.2000E-01 -1.0000E+00  1.0517E+04 -9.6925E-01 -2.1707E-01  1.1591E-01
 -7.0667E-01 -1.0000E+00  1.5632E+04 -3.7895E-01  9.1214E-01 -1.5619E-01
 -6.9333E-01 -1.0000E+00  1.4961E+04 -7.8029E-01  4.2160E-01  4.6196E-01
 -6.8000E-01 -1.0000E+00  1.8086E+04 -2.4401E-01  6.6540E-01 -7.0548E-01
 -6.6667E-01 -1.0000E+00  3.2790E+04  2.3582E-01  9.5543E-01  1.7761E-01
 -6.5333E-01 -1.0000E+00  1.2901E+04 -5.4310E-01  6.4590E-01  5.3652E-01
 -6.4000E-01 -1.0000E+00  1.9748E+04  1.4240E-01  9.4878E-01 -2.8202E-01
 -6.2667E-01 -1.0000E+00  2.5183E+04  5.5162E-02  9.2903E-01  3.6588E-01
 -6.1333E-01 -1.0000E+00  1.8606E+04 -1.4685E-01  8.5572E-01 -4.9616E-01
 -6.0000E-01 -1.0000E+00  5.3424E+04  5.4620E-01  8.3342E-01 -8.4189E-02
 -5.8667E-01 -1.0000E+00  3.7510E+04  3.0751E-01  9.3820E-01  1.5882E-01
 -5.7333E-01 -1.0000E+00  3.9963E+04  5.5060E-01  7.9308E-01 -2.6051E-01
 -5.6000E-01 -1.0000E+00  6.3529E+04  7.0571E-01  6.9928E-01  1.1393E-01
 -5.4667E-01 -1.0000E+00  2.5414E+04  4.5037E-01  8.9021E-01  6.8521E-02
 -5.3333E-01 -1.0000E+00  4.5141E+04  8.0420E-01  5.9364E-01 -2.9307E-02
 -5.2000E-01 -1.0000E+00  3.3563E+04  7.1736E-01  6.4312E-01  2.6794E-01
 -5.0667E-01 -1.0000E+00  1.7350E+04  7.5418E-01  6.3835E-01 -1.5401E-01
 -4.9333E-01 -1.0000E+00  3.3764E+04  8.5411E-01  4.7653E-01  2.0838E-01
 -4.8000E-01 -1.0000E+00  6.6546E+03  5.9043E-01  8.0709E-01 -1.7284E-03
 -4.6667E-01 -1.0000E+00  2.4891E+04  9.1364E-01  3.7852E-01  1.4825E-01
 -4.5333E-01 -1.0000E+00  5.1218E+03  6.3193E-01  7.0357E-01  3.2504E-01
 -4.4000E-01 -1.0000E+00  1.6871E+04  9.4484E-01  3.0447E-01  1.2072E-01
 -4.2667E-01 -1.0000E+00  4.3620E+03  7.1517E-01  5.5833E-01  4.2048E-01
 -4.1333E-01 -1.0000E+00  1.2790E+04  9.6066E-01  2.4079E-01  1.3837E-01
 -4.0000E-01 -1.0000E+00  2.5405E+03  7.1092E-01  5.3332E-01  4.5843E-01
 -3.8667E-01 -1.0000E+00  1.1496E+04  9.6109E-01  1.9454E-01  1.9609E-01
 -3.7333E-01 -1.0000E+00  5.7765E+02  4.7874E-01  8.1550E-01  3.2522E-01
 -3.6000E-01 -1.0000E+00  1.0399E+04  9.4730E-01  1.7319E-01  2.6948E-01
 -3.4667E-01 -1.0000E+00  1.0331E+03  9.8281E-01  7.6167E-02 -1.6818E-01
 -3.3333E-01 -1.0000E+00  6.2165E+03  9.2010E-01  1.7953E-01  3.4813E-01
 -3.2000E-01 -1.0000E+00  5.5523E+03  9.7548E-01  7.1203E-02  2.0824E-01
 -3.0667E-01 -1.0000E+00  4.8765E+02  7.5689E-01  3.6767E-01  5.4032E-01
 -2.9333E-01 -1.0000E+00  7.2807E+03  9.4590E-01  9.3893E-02  3.1056E-01
 -2.8000E-01 -1.0000E+00  2.9464E+03  9.7040E-01  1.3098E-02  2.4116E-01
 -2.6667E-01 -1.0000E+00  7.4892E+02  8.9541E-01  1.5973E-01  4.1560E-01
 -2.5333E-01 -1.0000E+00  6.1352E+03  9.4450E-01  5.1198E-02  3.2451E-01
 -2.4000E-01 -1.0000E+00  3.8824E+03  9.4638E-01  1.7480E-02  3.2260E-01
 -2.2667E-01 -1.0000E+00  3.3271E+01  8.9011E-01  1.0343E-01  4.4386E-01
 -2.1333E-01 -1.0000E+00  2.9908E+03  9.4731E-01  6.2020E-03  3.2025E-01
 -2.0000E-01 -1.0000E+00  5.6078E+03  9.3650E-01  3.6872E-03  3.5065E-01
 -1.8667E-01 -1.0000E+00  3.1128E+03  9.1788E-01  3.6872E-02  3.9514E-01
 -1.7333E-01 -1.0000E+00  2.7550E+02  8.4889E-01  3.4920E-01  3.9679E-01
 -1.6000E-01 -1.0000E+00  1.0017E+03  9.7201E-01 -1.3084E-01  1.9515E-01
 -1.4667E-01 -1.0000E+00  3.5426E+03  9.3950E-01 -7.9918E-02  3.3311E-01
 -1.3333E-01 -1.0000E+00  4.8142E+03  9.2017E-01 -2.7426E-02  3.9056E-01
 -1.2000E-01 -1.0000E+00  4.0462E+03  9.0188E-01  4.8058E-02  4.2931E-01
 -1.0667E-01 -1.0000E+00  2.3471E+03  8.8003E-01  1.7664E-01  4.4085E-01
