         151         151         100   1600.00000      WAVE
 -1.0000E+00 -1.0000E+00  1.8545E+08  8.7897E-01 -4.7631E-01 -2.3341E-02
 -9.8667E-01 -1.0000E+00  1.2308E+08  8.6679E-01 -4.9114E-01 -8.6383E-02
 -9.7333E-01 -1.0000E+00  7.1574E+07  7.9975E-01 -5.9223E-01 -9.8256E-02
 -9.6000E-01 -1.0000E+00  6.0229E+07  7.9961E-01 -6.0036E-01 -1.3623E-02
 -9.4667E-01 -1.0000E+00  4.6345E+07  8.1848E-01 -5.6767E-01 -8.8492E-02
 -9.3333E-01 -1.0000E+00  2.3172E+07  6.9863E-01 -6.9001E-01 -1.8922E-01
 -9.2000E-01 -1.0000E+00  2.1091E+07  6.6887E-01 -7.4337E-01 -4.0651E-03
 -9.0667E-01 -1.0000E+00  1.9975E+07  7.4465E-01 -6.6008E-01 -9.8954E-02
 -8.9333E-01 -1.0000E+00  8.4202E+06  5.3006E-01 -7.8803E-01 -3.1313E-01
 -8.8000E-01 -1.0000E+00  9.4929E+06  5.0491E-01 -8.6280E-01  2.5361E-02
 -8.6667E-01 -1.0000E+00  9.5181E+06  6.4319E-01 -7.4584E-01 -1.7328E-01
 -8.5333E-01 -1.0000E+00  3.1384E+06  1.3037E-01 -8.9882E-01 -4.1849E-01
 -8.4000E-01 -1.0000E+00  6.0786E+06  3.8979E-01 -9.2040E-01  3.0566E-02
 -8.2667E-01 -1.0000E+00  3.9828E+06  4.6457E-01 -7.7379E-01 -4.3062E-01
 -8.1333E-01 -1.0000E+00  1.9925E+06 -3.0806E-01 -9.5097E-01 -2.7684E-02
 -8.0000E-01 -1.0000E+00  4.1231E+06  3.2317E-01 -9.3124E-01 -1.6841E-01
 -7.8667E-01 -1.0000E+00  1.0690E+06 -3.7749E-01 -4.0500E-01 -8.3275E-01
 -7.7333E-01 -1.0000E+00  2.6719E+06 -1.1558E-01 -9.9288E-01  2.8895E-02
 -7.6000E-01 -1.0000E+00  1.4279E+06  1.1356E-01 -5.4439E-01 -8.3111E-01
 -7.4667E-01 -1.0000E+00  1.4520E+06 -7.1204E-01 -6.8384E-01  1.5924E-01
 -7.3333E-01 -1.0000E+00  1.5729E+06 -4.1185E-03 -7.3657E-01 -6.7635E-01
 -7.2000E-01 -1.0000E+00  9.3465E+05 -9.8907E-01  6.8825E-02  1.3039E-01
 -7.0667E-01 -1.0000E+00  1.4317E+06 -3.1611E-01 -7.2764E-01 -6.0878E-01
 -6.9333E-01 -1.0000E+00  8.1968E+05 -7.4096E-01  6.7096E-01  2.8203E-02
 -6.8000E-01 -1.0000E+00  1.2449E+06 -6.0059E-01 -5.0716E-01 -6.1812E-01
 -6.6667E-01 -1.0000E+00  8.7030E+05 -4.3513E-01  9.0021E-01  1.6663E-02
 -6.5333E-01 -1.0000E+00  1.1035E+06 -7.0051E-01 -1.5800E-01 -6.9593E-01
 -6.4000E-01 -1.0000E+00  1.0346E+06 -2.8614E-01  9.5593E-01  6.5779E-02
 -6.2667E-01 -1.0000E+00  9.7650E+05 -5.4161E-01  1.8289E-01 -8.2050E-01
 -6.1333E-01 -1.0000E+00  1.3515E+06 -2.5594E-01  9.6466E-01  6.2683E-02
 -6.0000E-01 -1.0000E+00  8.0986E+05 -8.9947E-02  4.1623E-01 -9.0480E-01
 -5.8667E-01 -1.0000E+00  1.8121E+06 -2.2874E-01  9.7226E-01 -4.8830E-02
 -5.7333E-01 -1.0000E+00  7.2426E+05  5.5931E-01  5.7971E-01 -5.9254E-01
 -5.6000E-01 -1.0000E+00  2.0872E+06 -1.2948E-01  9.6356E-01 -2.3407E-01
