         151         151         140   2100.00000      WAVE
 -1.0000E+00 -1.0000E+00  2.4261E+07  7.2342E-01 -6.8965E-01 -3.2463E-02
 -9.8667E-01 -1.0000E+00  3.2567E+07  7.7485E-01 -6.3184E-01  1.9592E-02
 -9.7333E-01 -1.0000E+00  2.3801E+07  7.1838E-01 -6.8908E-01 -9.5378E-02
 -9.6000E-01 -1.0000E+00  2.2357E+07  6.6146E-01 -7.4928E-01  3.2421E-02
 -9.4667E-01 -1.0000E+00  2.8688E+07  6.9625E-01 -7.1680E-01 -3.7798E-02
 -9.3333E-01 -1.0000E+00  1.9786E+07  5.6796E-01 -8.2019E-01 -6.8707E-02
 -9.2000E-01 -1.0000E+00  1.8448E+07  5.9530E-01 -8.0226E-01  4.4629E-02
 -9.0667E-01 -1.0000E+00  2.0920E+07  5.5676E-01 -8.2364E-01 -1.0788E-01
 -8.9333E-01 -1.0000E+00  1.8731E+07  3.6485E-01 -9.3061E-01 -2.9146E-02
 -8.8000E-01 -1.0000E+00  1.9010E+07  4.4969E-01 -8.8982E-01  7.7445E-02
 -8.6667E-01 -1.0000E+00  1.4283E+07  4.2452E-01 -8.9626E-01 -1.2847E-01
 -8.5333E-01 -1.0000E+00  1.0103E+07  1.1387E-01 -9.9149E-01 -6.3045E-02
 -8.4000E-01 -1.0000E+00  1.4171E+07  2.1673E-01 -9.7509E-01  4.7219E-02
 -8.2667E-01 -1.0000E+00  1.5242E+07  1.0316E-01 -9.8347E-01 -1.4883E-01
 -8.1333E-01 -1.0000E+00  1.3259E+07 -2.2117E-01 -9.7428E-01 -4.3072E-02
 -8.0000E-01 -1.0000E+00  1.4267E+07 -1.5207E-01 -9.7905E-01  1.3539E-01
 -7.8667E-01 -1.0000E+00  1.2334E+07 -1.5905E-01 -9.8452E-01 -7.3677E-02
 -7.7333E-01 -1.0000E+00  7.8386E+06 -5.5025E-01 -8.2253E-01 -1.4377E-01
 -7.6000E-01 -1.0000E+00  6.4264E+06 -5.9157E-01 -7.7499E-01  2.2235E-01
 -7.4667E-01 -1.0000E+00  5.2275E+06 -4.4496E-01 -8.9551E-01 -8.8110E-03
 -7.3333E-01 -1.0000E+00  2.9876E+06 -8.0903E-01 -4.6780E-01 -3.5586E-01
 -7.2000E-01 -1.0000E+00  2.3068E+06 -9.2600E-01 -2.2937E-01  2.9986E-01
 -7.0667E-01 -1.0000E+00  1.8727E+06 -7.1879E-01 -6.9485E-01  2.3016E-02
 -6.9333E-01 -1.0000E+00  1.1726E+06 -7.9441E-01  1.4650E-01 -5.8946E-01
 -6.8000E-01 -1.0000E+00  1.0485E+06 -8.2848E-01  3.6345E-01  4.2606E-01
 -6.6667E-01 -1.0000E+00  7.3299E+05 -8.8307E-01 -4.2712E-01 -1.9428E-01
