         151         151         195   2796.66992      WAVE
 -1.0000E+00 -1.0000E+00  2.8473E+01  9.0243E-01 -3.1162E-01 -2.9751E-01
 -9.8667E-01 -1.0000E+00  2.5040E+01  6.5946E-01  6.3488E-01  4.0253E-01
 -9.7333E-01 -1.0000E+00  1.3517E+02  9.7296E-01  1.9595E-01  1.2230E-01
 -9.6000E-01 -1.0000E+00  9.7494E+01  9.7208E-01  9.8341E-02  2.1303E-01
 -9.4667E-01 -1.0000E+00  3.5346E+00  6.6060E-01  4.1194E-01 -6.2762E-01
 -9.3333E-01 -1.0000E+00  3.8316E+01  6.6367E-01  3.3852E-02  7.4726E-01
 -9.2000E-01 -1.0000E+00  1.0212E+02  8.6942E-01  4.3351E-01  2.3701E-01
 -9.0667E-01 -1.0000E+00  1.5955E+02  9.8315E-01  1.1203E-01  1.4448E-01
 -8.9333E-01 -1.0000E+00  9.1532E+01  9.1901E-01  2.8489E-01  2.7249E-01
 -8.8000E-01 -1.0000E+00  3.2920E+01  9.1754E-01  6.5665E-02 -3.9218E-01
 -8.6667E-01 -1.0000E+00  2.5051E+00  4.0956E-01 -7.1244E-01  5.6981E-01
 -8.5333E-01 -1.0000E+00  2.3801E+01  7.8186E-01 -2.4700E-01  5.7244E-01
 -8.4000E-01 -1.0000E+00  5.7016E+01  7.9787E-01  4.1945E-01  4.3298E-01
 -8.2667E-01 -1.0000E+00  1.0595E+02  9.4996E-01  3.2249E-02  3.1070E-01
 -8.1333E-01 -1.0000E+00  1.3280E+02  8.7769E-01  3.4355E-01  3.3413E-01
 -8.0000E-01 -1.0000E+00  1.5342E+02  9.6491E-01  5.1298E-02  2.5750E-01
 -7.8667E-01 -1.0000E+00  1.6615E+02  9.0881E-01  3.2027E-01  2.6737E-01
 -7.7333E-01 -1.0000E+00  1.6480E+02  9.5491E-01  4.2188E-02  2.9387E-01
 -7.6000E-01 -1.0000E+00  1.7284E+02  9.3876E-01  2.8376E-01  1.9547E-01
 -7.4667E-01 -1.0000E+00  1.6009E+02  9.1978E-01  8.0672E-02  3.8406E-01
 -7.3333E-01 -1.0000E+00  1.4815E+02  9.7441E-01  1.6894E-01  1.4828E-01
 -7.2000E-01 -1.0000E+00  1.2882E+02  8.8255E-01  1.9439E-01  4.2815E-01
 -7.0667E-01 -1.0000E+00  7.2430E+01  9.7005E-01 -7.6582E-02  2.3051E-01
 -6.9333E-01 -1.0000E+00  4.6286E+01  8.9958E-01  2.7406E-01  3.4008E-01
 -6.8000E-01 -1.0000E+00  6.8925E+00  5.4522E-01 -8.1409E-01  1.9998E-01
 -6.6667E-01 -1.0000E+00  3.5766E+01  9.2112E-01  3.5409E-01  1.6174E-01
 -6.5333E-01 -1.0000E+00  7.5827E+01  9.7079E-01 -3.7369E-02  2.3702E-01
 -6.4000E-01 -1.0000E+00  1.7753E+02  9.7616E-01  1.7085E-01  1.3387E-01
 -6.2667E-01 -1.0000E+00  1.7941E+02  9.2220E-01  1.5228E-01  3.5547E-01
 -6.1333E-01 -1.0000E+00  5.8797E+01  9.4881E-01 -1.9746E-01  2.4651E-01
 -6.0000E-01 -1.0000E+00  2.7809E+01  9.5371E-01  2.7795E-01  1.1480E-01
 -5.8667E-01 -1.0000E+00  6.0522E+01  9.7968E-01 -4.4126E-02  1.9566E-01
 -5.7333E-01 -1.0000E+00  1.9912E+02  9.7331E-01  1.3657E-01  1.8441E-01
 -5.6000E-01 -1.0000E+00  1.0421E+02  9.2559E-01  6.0971E-02  3.7358E-01
 -5.4667E-01 -1.0000E+00  2.6848E+01  9.7151E-01  1.5295E-01 -1.8105E-01
 -5.3333E-01 -1.0000E+00  1.4147E+02  9.2789E-01  1.7449E-01  3.2950E-01
 -5.2000E-01 -1.0000E+00  9.4601E+01  9.5221E-01 -1.5382E-01  2.6390E-01
 -5.0667E-01 -1.0000E+00  5.6453E+01  9.7945E-01  2.0052E-01  2.1752E-02
 -4.9333E-01 -1.0000E+00  8.1807E+01  9.3776E-01 -1.3990E-02  3.4701E-01
 -4.8000E-01 -1.0000E+00  1.3324E+02  9.9194E-01 -1.8969E-02  1.2532E-01
 -4.6667E-01 -1.0000E+00  3.2115E+01  9.5522E-01  1.7277E-01  2.4021E-01
 -4.5333E-01 -1.0000E+00  1.5439E+02  9.7802E-01 -9.7849E-03  2.0828E-01
 -4.4000E-01 -1.0000E+00  5.8659E+01  9.9138E-01  2.6098E-02  1.2839E-01
 -4.2667E-01 -1.0000E+00  1.2065E+02  9.6866E-01  3.2203E-02  2.4628E-01
 -4.1333E-01 -1.0000E+00  9.0673E+01  9.8567E-01 -4.0189E-02  1.6380E-01
 -4.0000E-01 -1.0000E+00  1.0053E+02  9.6342E-01  7.6330E-02  2.5690E-01
 -3.8667E-01 -1.0000E+00  9.4605E+01  9.8224E-01 -7.3519E-02  1.7260E-01
 -3.7333E-01 -1.0000E+00  1.0556E+02  9.6008E-01  8.8372E-02  2.6541E-01
 -3.6000E-01 -1.0000E+00  7.5758E+01  9.8669E-01 -1.0118E-01  1.2728E-01
 -3.4667E-01 -1.0000E+00  1.2654E+02  9.5695E-01  5.4704E-02  2.8506E-01
 -3.3333E-01 -1.0000E+00  5.4465E+01  9.9950E-01 -2.9590E-02  1.1357E-02
 -3.2000E-01 -1.0000E+00  1.3234E+02  9.5671E-01 -3.0120E-02  2.8946E-01
 -3.0667E-01 -1.0000E+00  6.7864E+01  9.8001E-01  1.6587E-01  1.0985E-01
 -2.9333E-01 -1.0000E+00  9.2665E+01  9.7281E-01 -1.4412E-01  1.8128E-01
 -2.8000E-01 -1.0000E+00  1.1494E+02  9.5318E-01  7.2905E-02  2.9347E-01
 -2.6667E-01 -1.0000E+00  6.8676E+01  9.9751E-01  7.0331E-02  4.6964E-03
