         151         151         110   1747.10779      WAVE
 -1.0000E+00 -1.0000E+00  3.6735E+08  8.6969E-01 -4.9360E-01 -2.9995E-03
 -9.8667E-01 -1.0000E+00  3.1709E+08  8.4918E-01 -5.2619E-01 -4.4896E-02
 -9.7333E-01 -1.0000E+00  2.4352E+08  8.0981E-01 -5.8572E-01 -3.3695E-02
 -9.6000E-01 -1.0000E+00  2.0187E+08  8.0623E-01 -5.9161E-01 -6.1575E-04
 -9.4667E-01 -1.0000E+00  1.5410E+08  8.0615E-01 -5.8999E-01 -4.5110E-02
 -9.3333E-01 -1.0000E+00  9.3914E+07  7.4396E-01 -6.6068E-01 -1.0010E-01
 -9.2000E-01 -1.0000E+00  6.3494E+07  6.8520E-01 -7.2786E-01 -2.6640E-02
 -9.0667E-01 -1.0000E+00  5.3262E+07  7.2283E-01 -6.9079E-01 -1.8062E-02
 -8.9333E-01 -1.0000E+00  3.2762E+07  6.8125E-01 -7.1523E-01 -1.5601E-01
 -8.8000E-01 -1.0000E+00  1.7273E+07  4.8394E-01 -8.6581E-01 -1.2716E-01
 -8.6667E-01 -1.0000E+00  1.7318E+07  5.6462E-01 -8.2503E-01  2.3156E-02
 -8.5333E-01 -1.0000E+00  1.2771E+07  6.0026E-01 -7.7681E-01 -1.9041E-01
 -8.4000E-01 -1.0000E+00  5.2550E+06  1.8332E-01 -9.3222E-01 -3.1201E-01
 -8.2667E-01 -1.0000E+00  6.5890E+06  3.3392E-01 -9.3989E-01  7.1385E-02
 -8.1333E-01 -1.0000E+00  5.5503E+06  4.7426E-01 -8.3510E-01 -2.7872E-01
 -8.0000E-01 -1.0000E+00  1.8874E+06 -3.3126E-01 -8.3043E-01 -4.4794E-01
 -7.8667E-01 -1.0000E+00  3.4751E+06  1.3767E-01 -9.8695E-01  8.3567E-02
 -7.7333E-01 -1.0000E+00  2.3472E+06  2.7175E-01 -7.7375E-01 -5.7224E-01
 -7.6000E-01 -1.0000E+00  1.0979E+06 -8.2482E-01 -5.6538E-01 -2.9417E-03
 -7.4667E-01 -1.0000E+00  2.2033E+06  4.9490E-02 -9.8831E-01 -1.4417E-01
 -7.3333E-01 -1.0000E+00  8.3268E+05 -2.7803E-01  1.9211E-02 -9.6038E-01
 -7.2000E-01 -1.0000E+00  1.2768E+06 -6.1736E-01 -7.5616E-01  2.1700E-01
 -7.0667E-01 -1.0000E+00  1.0295E+06  6.0381E-02 -5.0079E-01 -8.6346E-01
 -6.9333E-01 -1.0000E+00  7.8610E+05 -9.3544E-01  2.4117E-01  2.5842E-01
 -6.8000E-01 -1.0000E+00  9.5764E+05 -2.8785E-01 -7.2511E-01 -6.2559E-01
 -6.6667E-01 -1.0000E+00  7.0331E+05 -4.0122E-01  9.1513E-01 -3.9402E-02
 -6.5333E-01 -1.0000E+00  8.1321E+05 -7.4548E-01 -5.1309E-01 -4.2544E-01
 -6.4000E-01 -1.0000E+00  7.3091E+05  9.3649E-02  9.7239E-01 -2.1375E-01
 -6.2667E-01 -1.0000E+00  7.4438E+05 -9.4703E-01 -3.7146E-02 -3.1899E-01
 -6.1333E-01 -1.0000E+00  7.8258E+05  3.3907E-01  9.1866E-01 -2.0270E-01
 -6.0000E-01 -1.0000E+00  7.3235E+05 -8.6030E-01  3.7792E-01 -3.4215E-01
 -5.8667E-01 -1.0000E+00  8.9656E+05  4.2686E-01  9.0105E-01 -7.6729E-02
 -5.7333E-01 -1.0000E+00  7.0123E+05 -6.3169E-01  6.0241E-01 -4.8792E-01
 -5.6000E-01 -1.0000E+00  1.1411E+06  3.9581E-01  9.1677E-01  5.3471E-02
 -5.4667E-01 -1.0000E+00  5.8615E+05 -2.6345E-01  6.2085E-01 -7.3834E-01
 -5.3333E-01 -1.0000E+00  1.5255E+06  3.1226E-01  9.4697E-01  7.5814E-02
 -5.2000E-01 -1.0000E+00  4.8469E+05  4.7654E-01  4.2794E-01 -7.6797E-01
 -5.0667E-01 -1.0000E+00  1.7570E+06  2.5782E-01  9.6572E-01 -3.0063E-02
 -4.9333E-01 -1.0000E+00  9.1465E+05  8.2373E-01  5.5873E-01 -9.6407E-02
 -4.8000E-01 -1.0000E+00  1.2022E+06  2.5066E-01  9.2584E-01 -2.8283E-01
 -4.6667E-01 -1.0000E+00  2.2225E+06  6.4481E-01  7.6345E-01  3.7068E-02
 -4.5333E-01 -1.0000E+00  4.3102E+05  7.2886E-01  3.5166E-01 -5.8744E-01
 -4.4000E-01 -1.0000E+00  2.4807E+06  5.6782E-01  8.1788E-01 -9.3011E-02
 -4.2667E-01 -1.0000E+00  2.1035E+06  8.0415E-01  5.9303E-01  4.0697E-02
 -4.1333E-01 -1.0000E+00  4.8814E+05  6.1380E-01  5.4350E-01 -5.7259E-01
 -4.0000E-01 -1.0000E+00  3.3917E+06  7.1693E-01  6.9355E-01 -7.0722E-02
 -3.8667E-01 -1.0000E+00  2.5935E+06  8.5686E-01  5.1390E-01  4.1160E-02
 -3.7333E-01 -1.0000E+00  3.4506E+05  7.7615E-01  2.8225E-01 -5.6385E-01
 -3.6000E-01 -1.0000E+00  3.4964E+06  7.9100E-01  6.0290E-01 -1.0407E-01
 -3.4667E-01 -1.0000E+00  4.3944E+06  8.7369E-01  4.8638E-01  1.0022E-02
 -3.3333E-01 -1.0000E+00  7.9393E+05  9.8185E-01  1.7131E-01  8.1333E-02
 -3.2000E-01 -1.0000E+00  1.4807E+06  8.1505E-01  5.2234E-01 -2.5070E-01
 -3.0667E-01 -1.0000E+00  5.5749E+06  8.9008E-01  4.5193E-01 -5.9323E-02
 -2.9333E-01 -1.0000E+00  4.8674E+06  9.3139E-01  3.6305E-01  2.6531E-02
 -2.8000E-01 -1.0000E+00  8.3984E+05  9.7966E-01  1.0606E-01  1.7035E-01
 -2.6667E-01 -1.0000E+00  1.0110E+06  8.5990E-01  3.9241E-01 -3.2648E-01
 -2.5333E-01 -1.0000E+00  5.3807E+06  9.3102E-01  3.5186E-01 -9.6881E-02
 -2.4000E-01 -1.0000E+00  7.4923E+06  9.5550E-01  2.9447E-01 -1.7815E-02
 -2.2667E-01 -1.0000E+00  4.6984E+06  9.7128E-01  2.2901E-01  6.4542E-02
