         151         151         127   1947.68005      WAVE
 -1.0000E+00 -1.0000E+00  6.7078E+07  7.8892E-01 -6.1449E-01 -2.1352E-03
 -9.8667E-01 -1.0000E+00  8.8942E+07  8.1358E-01 -5.8134E-01 -1.1682E-02
 -9.7333E-01 -1.0000E+00  8.7867E+07  7.6251E-01 -6.4433E-01 -5.8414E-02
 -9.6000E-01 -1.0000E+00  7.2551E+07  7.2786E-01 -6.8560E-01  1.2998E-02
 -9.4667E-01 -1.0000E+00  6.3292E+07  7.5874E-01 -6.5108E-01 -2.0185E-02
 -9.3333E-01 -1.0000E+00  5.0789E+07  6.6491E-01 -7.3911E-01 -1.0775E-01
 -9.2000E-01 -1.0000E+00  5.7909E+07  5.9828E-01 -8.0117E-01  1.3497E-02
 -9.0667E-01 -1.0000E+00  7.7168E+07  6.3534E-01 -7.7221E-01  5.8194E-03
 -8.9333E-01 -1.0000E+00  7.3524E+07  5.6734E-01 -8.2032E-01 -7.2145E-02
 -8.8000E-01 -1.0000E+00  6.1208E+07  4.5358E-01 -8.9109E-01 -1.4622E-02
 -8.6667E-01 -1.0000E+00  5.7796E+07  4.7530E-01 -8.7854E-01  4.7475E-02
 -8.5333E-01 -1.0000E+00  4.5933E+07  4.6606E-01 -8.8286E-01 -5.7789E-02
 -8.4000E-01 -1.0000E+00  2.7336E+07  2.6887E-01 -9.5545E-01 -1.2175E-01
 -8.2667E-01 -1.0000E+00  2.0021E+07  1.8466E-01 -9.8082E-01  6.2394E-02
 -8.1333E-01 -1.0000E+00  1.6974E+07  2.9797E-01 -9.5451E-01 -1.1148E-02
 -8.0000E-01 -1.0000E+00  9.2349E+06  8.9980E-02 -9.5564E-01 -2.8046E-01
 -7.8667E-01 -1.0000E+00  5.3098E+06 -3.0370E-01 -9.5271E-01  1.0215E-02
 -7.7333E-01 -1.0000E+00  5.5475E+06  2.9687E-02 -9.9695E-01  7.2117E-02
 -7.6000E-01 -1.0000E+00  3.2346E+06 -8.2137E-02 -8.7706E-01 -4.7332E-01
 -7.4667E-01 -1.0000E+00  1.6519E+06 -8.5161E-01 -5.2189E-01 -4.8902E-02
 -7.3333E-01 -1.0000E+00  2.1322E+06 -2.6549E-01 -9.5570E-01  1.2711E-01
 -7.2000E-01 -1.0000E+00  1.2724E+06 -2.6718E-01 -5.5794E-01 -7.8570E-01
 -7.0667E-01 -1.0000E+00  8.6003E+05 -9.6785E-01  1.1430E-01  2.2408E-01
 -6.9333E-01 -1.0000E+00  1.0326E+06 -4.5088E-01 -8.8760E-01 -9.4206E-02
 -6.8000E-01 -1.0000E+00  6.5581E+05 -2.7411E-01  4.3865E-01 -8.5583E-01
 -6.6667E-01 -1.0000E+00  6.7707E+05 -8.5769E-01  4.7225E-02  5.1200E-01
 -6.5333E-01 -1.0000E+00  5.5710E+05 -2.6046E-01 -3.5625E-01 -8.9735E-01
