         151         151         106   1697.20081      WAVE
 -1.0000E+00 -1.0000E+00  3.2862E+08  8.6239E-01 -5.0375E-01 -5.0205E-02
 -9.8667E-01 -1.0000E+00  2.5400E+08  8.4271E-01 -5.3815E-01 -1.5369E-02
 -9.7333E-01 -1.0000E+00  2.0293E+08  8.4917E-01 -5.2766E-01 -2.1966E-02
 -9.6000E-01 -1.0000E+00  1.3310E+08  8.2311E-01 -5.6137E-01 -8.5793E-02
 -9.4667E-01 -1.0000E+00  8.0835E+07  7.5330E-01 -6.5354E-01 -7.3641E-02
 -9.3333E-01 -1.0000E+00  6.5624E+07  7.6006E-01 -6.4983E-01 -5.5042E-03
 -9.2000E-01 -1.0000E+00  4.8235E+07  7.7241E-01 -6.2887E-01 -8.8948E-02
 -9.0667E-01 -1.0000E+00  2.4558E+07  6.4260E-01 -7.4358E-01 -1.8482E-01
 -8.9333E-01 -1.0000E+00  1.9641E+07  5.9069E-01 -8.0690E-01 -5.3570E-04
 -8.8000E-01 -1.0000E+00  1.8886E+07  6.8680E-01 -7.2310E-01 -7.3700E-02
 -8.6667E-01 -1.0000E+00  8.7812E+06  5.1189E-01 -7.9363E-01 -3.2882E-01
 -8.5333E-01 -1.0000E+00  6.7892E+06  3.2148E-01 -9.4686E-01  1.0553E-02
 -8.4000E-01 -1.0000E+00  8.5466E+06  5.6559E-01 -8.1973E-01 -9.0276E-02
 -8.2667E-01 -1.0000E+00  3.3454E+06  2.6110E-01 -7.9826E-01 -5.4278E-01
 -8.1333E-01 -1.0000E+00  3.4203E+06  5.6983E-02 -9.9383E-01  9.5136E-02
 -8.0000E-01 -1.0000E+00  4.2495E+06  4.2937E-01 -8.7210E-01 -2.3471E-01
 -7.8667E-01 -1.0000E+00  1.2153E+06 -4.4551E-01 -5.7330E-01 -6.8764E-01
 -7.7333E-01 -1.0000E+00  2.6544E+06 -8.1901E-03 -9.9658E-01  8.2192E-02
 -7.6000E-01 -1.0000E+00  1.7123E+06  2.1701E-01 -6.7634E-01 -7.0390E-01
 -7.4667E-01 -1.0000E+00  1.0646E+06 -8.4217E-01 -5.1490E-01  1.6012E-01
 -7.3333E-01 -1.0000E+00  1.8026E+06  1.5698E-02 -9.2918E-01 -3.6929E-01
 -7.2000E-01 -1.0000E+00  6.5909E+05 -6.8612E-01  5.2806E-01 -5.0039E-01
 -7.0667E-01 -1.0000E+00  1.3828E+06 -5.0315E-01 -8.5836E-01 -1.0029E-01
 -6.9333E-01 -1.0000E+00  6.9816E+05  6.5500E-03  4.4681E-01 -8.9461E-01
