         151         151         242   538.431152      WAVE
 -1.0000E+00 -1.0000E+00  1.4991E+06  9.0890E-01 -3.8118E-01  1.6912E-01
 -9.8667E-01 -1.0000E+00  3.7777E+06 -3.9025E-01 -8.6515E-01 -3.1500E-01
 -9.7333E-01 -1.0000E+00  6.4248E+06 -7.1944E-01 -5.9786E-01  3.5350E-01
 -9.6000E-01 -1.0000E+00  4.4895E+06 -4.4937E-01 -2.4315E-01  8.5962E-01
 -9.4667E-01 -1.0000E+00  1.2437E+06  7.5982E-01 -2.7831E-01  5.8755E-01
 -9.3333E-01 -1.0000E+00  2.3172E+06 -7.6237E-01 -6.2346E-01 -1.7349E-01
 -9.2000E-01 -1.0000E+00  6.1319E+06 -8.4142E-01 -6.3599E-02  5.3662E-01
 -9.0667E-01 -1.0000E+00  6.2999E+06 -4.9396E-01  2.2379E-01  8.4019E-01
 -8.9333E-01 -1.0000E+00  2.2452E+06  1.9426E-01  2.3538E-01  9.5229E-01
 -8.8000E-01 -1.0000E+00  7.8947E+05 -7.4343E-01 -6.4806E-01 -1.6532E-01
 -8.6667E-01 -1.0000E+00  5.3191E+06 -6.8500E-01  4.1621E-01  5.9795E-01
 -8.5333E-01 -1.0000E+00  9.5651E+06 -3.1926E-01  5.8936E-01  7.4211E-01
 -8.4000E-01 -1.0000E+00  6.8502E+06  1.1468E-03  6.1969E-01  7.8485E-01
 -8.2667E-01 -1.0000E+00  1.1167E+06  5.2757E-01  2.3943E-01  8.1508E-01
 -8.1333E-01 -1.0000E+00  1.9999E+06 -5.1397E-01  6.1397E-01  5.9906E-01
 -8.0000E-01 -1.0000E+00  1.0284E+07 -4.7286E-02  7.6330E-01  6.4431E-01
 -7.8667E-01 -1.0000E+00  1.5511E+07  1.5639E-01  7.6008E-01  6.3073E-01
 -7.7333E-01 -1.0000E+00  1.0332E+07  3.1616E-01  7.2740E-01  6.0904E-01
 -7.6000E-01 -1.0000E+00  1.6736E+06  5.3623E-01  5.5034E-01  6.3999E-01
 -7.4667E-01 -1.0000E+00  2.5486E+06  1.4216E-01  7.6579E-01  6.2718E-01
 -7.3333E-01 -1.0000E+00  1.4797E+07  3.6369E-01  7.5987E-01  5.3882E-01
 -7.2000E-01 -1.0000E+00  2.5501E+07  4.5784E-01  7.3327E-01  5.0269E-01
 -7.0667E-01 -1.0000E+00  2.2222E+07  5.2561E-01  7.0808E-01  4.7155E-01
 -6.9333E-01 -1.0000E+00  8.4926E+06  5.8924E-01  6.7834E-01  4.3892E-01
