         151         151         372   1500.00000      WAVE
 -1.0000E+00 -1.0000E+00  7.5758E+05  5.7926E-01  7.7971E-01  2.3772E-01
 -9.8667E-01 -1.0000E+00  4.4992E+05  7.6589E-02 -5.2795E-01  8.4581E-01
 -9.7333E-01 -1.0000E+00  3.9046E+05 -1.0380E-01  9.9397E-03 -9.9455E-01
 -9.6000E-01 -1.0000E+00  6.3468E+05  8.0777E-01  5.8513E-01  7.1582E-02
 -9.4667E-01 -1.0000E+00  3.5263E+05  3.3590E-01 -5.4981E-01  7.6478E-01
 -9.3333E-01 -1.0000E+00  3.1110E+05  1.7020E-01  1.0786E-01 -9.7949E-01
 -9.2000E-01 -1.0000E+00  5.7308E+05  9.2698E-01  3.3651E-01  1.6574E-01
 -9.0667E-01 -1.0000E+00  2.2956E+05  1.1883E-01 -8.6104E-01  4.9445E-01
 -8.9333E-01 -1.0000E+00  3.6901E+05  6.5100E-01  3.4453E-01 -6.7638E-01
 -8.8000E-01 -1.0000E+00  4.6222E+05  9.1006E-01 -2.5569E-02  4.1370E-01
 -8.6667E-01 -1.0000E+00  1.4774E+05 -2.8548E-01 -6.3897E-01 -7.1429E-01
 -8.5333E-01 -1.0000E+00  4.9898E+05  9.6659E-01  2.2616E-01 -1.2064E-01
 -8.4000E-01 -1.0000E+00  1.9899E+05  3.5195E-01 -7.2748E-01  5.8899E-01
 -8.2667E-01 -1.0000E+00  3.2948E+05  7.6236E-01  2.4138E-01 -6.0045E-01
 -8.1333E-01 -1.0000E+00  3.4733E+05  8.5944E-01 -2.6171E-01  4.3916E-01
 -8.0000E-01 -1.0000E+00  1.6866E+05  2.5720E-01  5.7454E-02 -9.6465E-01
 -7.8667E-01 -1.0000E+00  4.2996E+05  9.7991E-01 -9.2831E-02  1.7650E-01
 -7.7333E-01 -1.0000E+00  9.4120E+04 -4.4477E-01 -3.4497E-01 -8.2655E-01
 -7.6000E-01 -1.0000E+00  4.3841E+05  9.9911E-01 -4.2016E-02 -4.5588E-03
 -7.4667E-01 -1.0000E+00  7.3673E+04 -7.5365E-01 -6.0965E-01 -2.4562E-01
 -7.3333E-01 -1.0000E+00  4.1769E+05  9.9375E-01 -4.5184E-02 -1.0208E-01
 -7.2000E-01 -1.0000E+00  6.6267E+04 -8.2588E-01 -5.6108E-01  5.5876E-02
