         151         151         322   1136.56262      WAVE
 -1.0000E+00 -1.0000E+00  3.1404E+06  4.4210E-01 -5.0516E-01 -7.4119E-01
 -9.8667E-01 -1.0000E+00  4.0355E+06  9.1189E-01 -2.3947E-01  3.3332E-01
 -9.7333E-01 -1.0000E+00  2.9965E+06  3.7660E-01 -6.3870E-01 -6.7099E-01
 -9.6000E-01 -1.0000E+00  3.7328E+06  9.3671E-01 -1.9097E-01  2.9345E-01
 -9.4667E-01 -1.0000E+00  2.6978E+06  3.1022E-01 -6.7372E-01 -6.7072E-01
 -9.3333E-01 -1.0000E+00  3.5542E+06  9.3053E-01 -2.2975E-01  2.8518E-01
 -9.2000E-01 -1.0000E+00  2.3501E+06  2.5626E-01 -6.0324E-01 -7.5527E-01
 -9.0667E-01 -1.0000E+00  3.3843E+06  8.8237E-01 -3.4641E-01  3.1848E-01
 -8.9333E-01 -1.0000E+00  2.0801E+06  2.8739E-01 -3.8700E-01 -8.7615E-01
 -8.8000E-01 -1.0000E+00  3.0829E+06  7.5743E-01 -5.3754E-01  3.7060E-01
 -8.6667E-01 -1.0000E+00  2.0370E+06  5.0476E-01 -7.9326E-02 -8.5961E-01
 -8.5333E-01 -1.0000E+00  2.5258E+06  4.8240E-01 -7.8980E-01  3.7882E-01
 -8.4000E-01 -1.0000E+00  2.2802E+06  8.2453E-01  6.3826E-02 -5.6221E-01
 -8.2667E-01 -1.0000E+00  1.7849E+06 -4.4097E-02 -9.8753E-01  1.5112E-01
 -8.1333E-01 -1.0000E+00  2.5631E+06  9.8905E-01 -9.7230E-02 -1.1100E-01
 -8.0000E-01 -1.0000E+00  1.3038E+06 -4.6352E-01 -6.2604E-01 -6.2707E-01
 -7.8667E-01 -1.0000E+00  2.3375E+06  8.1720E-01 -4.6406E-01  3.4180E-01
 -7.7333E-01 -1.0000E+00  1.5562E+06  3.0399E-01  4.8351E-02 -9.5145E-01
 -7.6000E-01 -1.0000E+00  1.4821E+06 -1.3540E-02 -8.0438E-01  5.9396E-01
 -7.4667E-01 -1.0000E+00  2.1006E+06  9.3518E-01 -1.1329E-01 -3.3557E-01
 -7.3333E-01 -1.0000E+00  1.0075E+06 -8.8298E-01 -9.0244E-02 -4.6066E-01
 -7.2000E-01 -1.0000E+00  1.7600E+06  6.7009E-01 -5.7293E-01  4.7195E-01
 -7.0667E-01 -1.0000E+00  1.5740E+06  5.2381E-01  1.7469E-01 -8.3373E-01
 -6.9333E-01 -1.0000E+00  1.0005E+06 -8.2631E-01 -8.7487E-02  5.5639E-01
 -6.8000E-01 -1.0000E+00  1.6848E+06  8.6885E-01 -4.8240E-01  1.1128E-01
 -6.6667E-01 -1.0000E+00  1.3630E+06  1.2808E-01  5.2780E-01 -8.3965E-01
 -6.5333E-01 -1.0000E+00  1.0891E+06 -4.6842E-01  8.2871E-02  8.7961E-01
 -6.4000E-01 -1.0000E+00  1.4600E+06  8.6361E-01 -4.9696E-01 -8.4937E-02
 -6.2667E-01 -1.0000E+00  1.4829E+06  1.5763E-01  7.3577E-01 -6.5863E-01
 -6.1333E-01 -1.0000E+00  1.2373E+06 -2.6521E-01  4.5854E-01  8.4818E-01
 -6.0000E-01 -1.0000E+00  1.1800E+06  7.5956E-01 -6.4973E-01  3.0247E-02
 -5.8667E-01 -1.0000E+00  1.7056E+06  4.1730E-01  6.6672E-01 -6.1754E-01
 -5.7333E-01 -1.0000E+00  1.7276E+06  4.0321E-02  8.5989E-01  5.0889E-01
 -5.6000E-01 -1.0000E+00  9.6667E+05  4.1170E-01 -6.0230E-01  6.8391E-01
 -5.4667E-01 -1.0000E+00  1.5219E+06  6.4532E-01  2.7574E-01 -7.1241E-01
 -5.3333E-01 -1.0000E+00  2.6177E+06  4.2296E-01  9.0505E-01  4.4617E-02
 -5.2000E-01 -1.0000E+00  1.6493E+06  3.0319E-01  4.5972E-01  8.3471E-01
 -5.0667E-01 -1.0000E+00  7.2517E+05  4.7903E-01 -8.2202E-01 -3.0792E-01
 -4.9333E-01 -1.0000E+00  2.4649E+06  6.6688E-01  6.2312E-01 -4.0864E-01
 -4.8000E-01 -1.0000E+00  3.7033E+06  6.2188E-01  7.5509E-01  2.0764E-01
 -4.6667E-01 -1.0000E+00  1.8198E+06  4.5895E-01  4.0682E-01  7.8985E-01
 -4.5333E-01 -1.0000E+00  5.4303E+05  1.5532E-01 -8.3592E-01 -5.2641E-01
 -4.4000E-01 -1.0000E+00  2.8995E+06  7.6093E-01  5.3224E-01 -3.7109E-01
 -4.2667E-01 -1.0000E+00  5.2442E+06  7.8367E-01  6.1328E-01  9.8726E-02
 -4.1333E-01 -1.0000E+00  3.6383E+06  7.0644E-01  5.1496E-01  4.8555E-01
 -4.0000E-01 -1.0000E+00  6.8780E+05 -3.6863E-03 -1.7008E-01  9.8542E-01
 -3.8667E-01 -1.0000E+00  1.3278E+06  5.9979E-01  2.4208E-01 -7.6266E-01
 -3.7333E-01 -1.0000E+00  5.2056E+06  8.6972E-01  4.6725E-01 -1.5898E-01
 -3.6000E-01 -1.0000E+00  7.3587E+06  8.8243E-01  4.5202E-01  1.3036E-01
 -3.4667E-01 -1.0000E+00  5.1380E+06  8.2339E-01  4.0275E-01  3.9977E-01
 -3.3333E-01 -1.0000E+00  1.3801E+06  4.0782E-01  2.8400E-01  8.6777E-01
 -3.2000E-01 -1.0000E+00  6.0491E+05 -1.0894E-01  2.5602E-01 -9.6051E-01
 -3.0667E-01 -1.0000E+00  3.9202E+06  8.6475E-01  3.4962E-01 -3.6052E-01
 -2.9333E-01 -1.0000E+00  8.3228E+06  9.4497E-01  3.2051E-01 -6.5645E-02
 -2.8000E-01 -1.0000E+00  1.0070E+07  9.4960E-01  2.9036E-01  1.1809E-01
 -2.6667E-01 -1.0000E+00  8.0031E+06  9.1648E-01  2.6871E-01  2.9641E-01
 -2.5333E-01 -1.0000E+00  4.0074E+06  7.8839E-01  2.8266E-01  5.4640E-01
 -2.4000E-01 -1.0000E+00  1.0560E+06  1.2323E-01  5.5920E-01  8.1982E-01
 -2.2667E-01 -1.0000E+00  1.0192E+06  1.7959E-01  6.8267E-01 -7.0831E-01
 -2.1333E-01 -1.0000E+00  3.7942E+06  8.3964E-01  3.0362E-01 -4.5036E-01
 -2.0000E-01 -1.0000E+00  7.8548E+06  9.5637E-01  1.9740E-01 -2.1539E-01
 -1.8667E-01 -1.0000E+00  1.1394E+07  9.8694E-01  1.4534E-01 -6.9497E-02
 -1.7333E-01 -1.0000E+00  1.3223E+07  9.9287E-01  1.1161E-01  4.1840E-02
 -1.6000E-01 -1.0000E+00  1.3068E+07  9.8579E-01  8.9438E-02  1.4218E-01
 -1.4667E-01 -1.0000E+00  1.1376E+07  9.6644E-01  8.0168E-02  2.4408E-01
 -1.3333E-01 -1.0000E+00  8.9127E+06  9.3027E-01  9.1270E-02  3.5534E-01
 -1.2000E-01 -1.0000E+00  6.4067E+06  8.6752E-01  1.3914E-01  4.7755E-01
 -1.0667E-01 -1.0000E+00  4.3524E+06  7.6388E-01  2.5253E-01  5.9390E-01
 -9.3333E-02 -1.0000E+00  2.9691E+06  6.1455E-01  4.5978E-01  6.4104E-01
 -8.0000E-02 -1.0000E+00  2.2559E+06  4.6666E-01  7.2052E-01  5.1292E-01
 -6.6667E-02 -1.0000E+00  2.0813E+06  4.1483E-01  8.8404E-01  2.1537E-01
 -5.3333E-02 -1.0000E+00  2.2647E+06  4.6745E-01  8.8108E-01 -7.1972E-02
 -4.0000E-02 -1.0000E+00  2.6322E+06  5.5026E-01  7.9770E-01 -2.4678E-01
 -2.6667E-02 -1.0000E+00  3.0452E+06  6.1786E-01  7.1372E-01 -3.2994E-01
 -1.3333E-02 -1.0000E+00  3.4096E+06  6.6153E-01  6.5743E-01 -3.6077E-01
  0.0000E+00 -1.0000E+00  3.6742E+06  6.8450E-01  6.3331E-01 -3.6107E-01
  1.3333E-02 -1.0000E+00  3.8247E+06  6.9142E-01  6.3904E-01 -3.3700E-01
  2.6667E-02 -1.0000E+00  3.8786E+06  6.8668E-01  6.6903E-01 -2.8437E-01
  4.0000E-02 -1.0000E+00  3.8792E+06  6.7517E-01  7.1199E-01 -1.9292E-01
  5.3333E-02 -1.0000E+00  3.8923E+06  6.6391E-01  7.4595E-01 -5.2775E-02
  6.6667E-02 -1.0000E+00  3.9987E+06  6.6208E-01  7.3752E-01  1.3309E-01
  8.0000E-02 -1.0000E+00  4.2829E+06  6.7774E-01  6.5421E-01  3.3569E-01
  9.3333E-02 -1.0000E+00  4.8146E+06  7.1199E-01  4.8832E-01  5.0459E-01
  1.0667E-01 -1.0000E+00  5.6236E+06  7.5726E-01  2.6723E-01  5.9594E-01
  1.2000E-01 -1.0000E+00  6.6737E+06  8.0294E-01  3.4539E-02  5.9506E-01
