         151         151         320   1110.00000      WAVE
 -1.0000E+00 -1.0000E+00  4.5955E+06  4.8621E-01 -8.3895E-01 -2.4445E-01
 -9.8667E-01 -1.0000E+00  3.5038E+06  9.8185E-01  1.8968E-01  3.6998E-05
 -9.7333E-01 -1.0000E+00  4.0959E+06  4.4019E-01 -8.7435E-01 -2.0430E-01
 -9.6000E-01 -1.0000E+00  3.4603E+06  9.8978E-01  1.4108E-01 -2.0660E-02
 -9.4667E-01 -1.0000E+00  3.5029E+06  3.5244E-01 -9.0040E-01 -2.5508E-01
 -9.3333E-01 -1.0000E+00  3.5085E+06  9.9792E-01  4.1823E-02  4.9151E-02
 -9.2000E-01 -1.0000E+00  2.8732E+06  2.2624E-01 -8.7704E-01 -4.2382E-01
 -9.0667E-01 -1.0000E+00  3.5643E+06  9.7625E-01 -1.2368E-01  1.7789E-01
 -8.9333E-01 -1.0000E+00  2.3373E+06  1.4232E-01 -6.8587E-01 -7.1367E-01
 -8.8000E-01 -1.0000E+00  3.4423E+06  8.7265E-01 -3.6902E-01  3.1985E-01
 -8.6667E-01 -1.0000E+00  2.1297E+06  3.1927E-01 -2.5485E-01 -9.1275E-01
 -8.5333E-01 -1.0000E+00  2.9132E+06  6.0126E-01 -6.8886E-01  4.0491E-01
 -8.4000E-01 -1.0000E+00  2.3979E+06  7.4624E-01  5.1634E-02 -6.6367E-01
 -8.2667E-01 -1.0000E+00  2.0278E+06  2.9301E-02 -9.7439E-01  2.2294E-01
 -8.1333E-01 -1.0000E+00  2.8068E+06  9.8715E-01 -7.9207E-02 -1.3878E-01
 -8.0000E-01 -1.0000E+00  1.4354E+06 -4.5233E-01 -6.2452E-01 -6.3669E-01
 -7.8667E-01 -1.0000E+00  2.5438E+06  7.9427E-01 -4.8152E-01  3.7051E-01
 -7.7333E-01 -1.0000E+00  1.8045E+06  4.1906E-01  5.8652E-02 -9.0606E-01
 -7.6000E-01 -1.0000E+00  1.5127E+06 -1.8744E-01 -8.1498E-01  5.4833E-01
 -7.4667E-01 -1.0000E+00  2.3909E+06  9.6537E-01 -1.8036E-01 -1.8849E-01
 -7.3333E-01 -1.0000E+00  1.1676E+06 -6.4915E-01  6.3437E-02 -7.5801E-01
 -7.2000E-01 -1.0000E+00  1.7587E+06  4.4762E-01 -6.2504E-01  6.3950E-01
 -7.0667E-01 -1.0000E+00  1.9377E+06  7.6483E-01  2.0652E-02 -6.4390E-01
 -6.9333E-01 -1.0000E+00  1.0560E+06 -9.6829E-01  2.4459E-01  5.0919E-02
 -6.8000E-01 -1.0000E+00  1.7219E+06  6.7686E-01 -5.6735E-01  4.6901E-01
 -6.6667E-01 -1.0000E+00  1.6970E+06  5.5434E-01  2.2762E-01 -8.0056E-01
 -6.5333E-01 -1.0000E+00  1.1736E+06 -7.0667E-01  5.7595E-01  4.1097E-01
 -6.4000E-01 -1.0000E+00  1.4982E+06  6.5217E-01 -5.9481E-01  4.6998E-01
 -6.2667E-01 -1.0000E+00  1.6848E+06  5.6869E-01  2.9200E-01 -7.6898E-01
 -6.1333E-01 -1.0000E+00  1.5025E+06 -2.8910E-01  9.1226E-01  2.9018E-01
 -6.0000E-01 -1.0000E+00  1.2748E+06  3.9560E-01 -4.7473E-01  7.8621E-01
 -5.8667E-01 -1.0000E+00  1.5824E+06  7.1306E-01  4.3418E-02 -6.9975E-01
