         151         151         348   1320.00000      WAVE
 -1.0000E+00 -1.0000E+00  1.5267E+06  4.8272E-01  3.2444E-01 -8.1346E-01
 -9.8667E-01 -1.0000E+00  1.9604E+06  8.0367E-01 -1.6965E-01  5.7039E-01
 -9.7333E-01 -1.0000E+00  1.3221E+06  1.3153E-01 -7.1068E-01 -6.9111E-01
 -9.6000E-01 -1.0000E+00  1.8139E+06  9.3037E-01  3.6338E-01  4.8549E-02
 -9.4667E-01 -1.0000E+00  1.3514E+06  3.2319E-01 -9.2915E-01  1.7951E-01
 -9.3333E-01 -1.0000E+00  1.4774E+06  7.4425E-01  3.3803E-01 -5.7604E-01
 -9.2000E-01 -1.0000E+00  1.5263E+06  6.8923E-01 -5.1478E-01  5.0987E-01
 -9.0667E-01 -1.0000E+00  1.1120E+06  3.9801E-01 -2.0973E-02 -9.1714E-01
 -8.9333E-01 -1.0000E+00  1.6617E+06  8.9885E-01 -1.7648E-01  4.0115E-01
 -8.8000E-01 -1.0000E+00  8.5073E+05  5.2919E-02 -4.4334E-01 -8.9479E-01
 -8.6667E-01 -1.0000E+00  1.6892E+06  9.7721E-01 -2.2835E-02  2.1103E-01
 -8.5333E-01 -1.0000E+00  6.9573E+05 -1.8176E-01 -7.1334E-01 -6.7684E-01
 -8.4000E-01 -1.0000E+00  1.6459E+06  9.9701E-01  1.4981E-02  7.5778E-02
 -8.2667E-01 -1.0000E+00  5.9333E+05 -3.4094E-01 -7.8302E-01 -5.2023E-01
 -8.1333E-01 -1.0000E+00  1.5791E+06  9.9954E-01 -1.3062E-02  2.7493E-02
 -8.0000E-01 -1.0000E+00  5.1482E+05 -4.8440E-01 -6.6302E-01 -5.7076E-01
 -7.8667E-01 -1.0000E+00  1.4923E+06  9.9334E-01 -9.2562E-02  6.8669E-02
 -7.7333E-01 -1.0000E+00  4.8650E+05 -4.7263E-01 -3.0560E-01 -8.2658E-01
 -7.6000E-01 -1.0000E+00  1.3324E+06  9.5304E-01 -2.2779E-01  1.9957E-01
 -7.4667E-01 -1.0000E+00  5.8283E+05 -3.6157E-02  1.1984E-01 -9.9213E-01
 -7.3333E-01 -1.0000E+00  1.0247E+06  7.9466E-01 -4.2449E-01  4.3396E-01
 -7.2000E-01 -1.0000E+00  8.5081E+05  5.4721E-01  2.1468E-01 -8.0900E-01
 -7.0667E-01 -1.0000E+00  5.9719E+05  2.3536E-01 -6.0314E-01  7.6212E-01
 -6.9333E-01 -1.0000E+00  1.1464E+06  8.9285E-01  1.5494E-02 -4.5009E-01
 -6.8000E-01 -1.0000E+00  3.3198E+05 -9.5085E-01  3.2413E-02  3.0795E-01
 -6.6667E-01 -1.0000E+00  1.0961E+06  9.5326E-01 -3.0174E-01  1.5842E-02
 -6.5333E-01 -1.0000E+00  5.6787E+05  7.5026E-02  5.7061E-01 -8.1779E-01
 -6.4000E-01 -1.0000E+00  6.0199E+05  4.4195E-01 -4.7910E-01  7.5838E-01
 -6.2667E-01 -1.0000E+00  9.8639E+05  8.4232E-01  6.7785E-03 -5.3894E-01
 -6.1333E-01 -1.0000E+00  3.9387E+05 -5.1656E-01  8.3056E-01  2.0819E-01
 -6.0000E-01 -1.0000E+00  7.7228E+05  8.2033E-01 -5.1394E-01  2.5083E-01
 -5.8667E-01 -1.0000E+00  8.2165E+05  6.1126E-01  3.7664E-01 -6.9607E-01
 -5.7333E-01 -1.0000E+00  4.4836E+05 -1.4529E-01  6.0562E-01  7.8238E-01
 -5.6000E-01 -1.0000E+00  7.3469E+05  8.4664E-01 -5.3181E-01 -1.9644E-02
 -5.4667E-01 -1.0000E+00  8.3396E+05  5.7466E-01  5.5352E-01 -6.0282E-01
 -5.3333E-01 -1.0000E+00  5.4586E+05  1.4453E-01  6.5538E-01  7.4134E-01
 -5.2000E-01 -1.0000E+00  6.0004E+05  7.5960E-01 -6.4999E-01  2.2617E-02
 -5.0667E-01 -1.0000E+00  9.1876E+05  6.8253E-01  4.4880E-01 -5.7683E-01
 -4.9333E-01 -1.0000E+00  7.8280E+05  4.2065E-01  8.1852E-01  3.9126E-01
 -4.8000E-01 -1.0000E+00  4.5769E+05  5.0864E-01 -6.1782E-01  5.9965E-01
 -4.6667E-01 -1.0000E+00  8.0159E+05  7.5422E-01  6.1131E-02 -6.5377E-01
 -4.5333E-01 -1.0000E+00  1.1907E+06  6.8211E-01  7.2796E-01 -6.9285E-02
 -4.4000E-01 -1.0000E+00  7.1929E+05  5.3012E-01  3.9096E-01  7.5242E-01
