         151         151         235   479.049988      WAVE
 -1.0000E+00 -1.0000E+00  3.2387E+06 -1.1322E-01  8.7135E-02  9.8974E-01
 -9.8667E-01 -1.0000E+00  1.0591E+06  7.2872E-01 -6.6513E-01 -1.6299E-01
 -9.7333E-01 -1.0000E+00  3.6895E+06 -8.3657E-01 -4.8956E-01  2.4593E-01
 -9.6000E-01 -1.0000E+00  7.5622E+06 -7.1434E-01  4.3211E-02  6.9846E-01
 -9.4667E-01 -1.0000E+00  6.9133E+06 -3.5634E-01  3.5206E-01  8.6549E-01
 -9.3333E-01 -1.0000E+00  2.3998E+06  3.3417E-01  4.3040E-01  8.3850E-01
 -9.2000E-01 -1.0000E+00  8.4895E+05 -5.4651E-01 -8.2556E-01  1.4065E-01
 -9.0667E-01 -1.0000E+00  5.6352E+06 -6.1061E-01  3.2747E-01  7.2105E-01
 -8.9333E-01 -1.0000E+00  1.1114E+07 -2.6589E-01  5.7306E-01  7.7518E-01
 -8.8000E-01 -1.0000E+00  9.8215E+06  2.3578E-02  6.6511E-01  7.4637E-01
 -8.6667E-01 -1.0000E+00  3.1882E+06  4.3236E-01  6.1920E-01  6.5548E-01
 -8.5333E-01 -1.0000E+00  6.8140E+05 -4.3615E-01 -2.5481E-01  8.6304E-01
 -8.4000E-01 -1.0000E+00  7.5325E+06 -8.4474E-02  6.4709E-01  7.5772E-01
 -8.2667E-01 -1.0000E+00  1.7025E+07  1.4576E-01  7.2124E-01  6.7717E-01
 -8.1333E-01 -1.0000E+00  1.8040E+07  3.0079E-01  7.3542E-01  6.0720E-01
 -8.0000E-01 -1.0000E+00  9.0080E+06  4.6134E-01  7.1865E-01  5.2030E-01
 -7.8667E-01 -1.0000E+00  9.3604E+05  8.2902E-01  3.1824E-01  4.5984E-01
 -7.7333E-01 -1.0000E+00  5.2246E+06  3.0672E-01  6.1884E-01  7.2316E-01
 -7.6000E-01 -1.0000E+00  2.0195E+07  4.3417E-01  6.8494E-01  5.8511E-01
 -7.4667E-01 -1.0000E+00  3.1855E+07  5.1208E-01  6.8765E-01  5.1469E-01
 -7.3333E-01 -1.0000E+00  2.8404E+07  5.7476E-01  6.8124E-01  4.5339E-01
 -7.2000E-01 -1.0000E+00  1.3037E+07  6.4436E-01  6.6806E-01  3.7215E-01
 -7.0667E-01 -1.0000E+00  1.6714E+06  8.5914E-01  4.5133E-01  2.4119E-01
 -6.9333E-01 -1.0000E+00  7.8711E+06  6.6157E-01  5.1630E-01  5.4384E-01
 -6.8000E-01 -1.0000E+00  2.9701E+07  6.7878E-01  5.7327E-01  4.5893E-01
 -6.6667E-01 -1.0000E+00  5.0788E+07  7.0494E-01  5.7915E-01  4.0945E-01
 -6.5333E-01 -1.0000E+00  5.4285E+07  7.2823E-01  5.7771E-01  3.6868E-01
 -6.4000E-01 -1.0000E+00  3.7253E+07  7.4963E-01  5.7754E-01  3.2327E-01
 -6.2667E-01 -1.0000E+00  1.3428E+07  7.7868E-01  5.7969E-01  2.4003E-01
 -6.1333E-01 -1.0000E+00  2.7338E+06  9.3192E-01  3.3207E-01  1.4576E-01
 -6.0000E-01 -1.0000E+00  1.6332E+07  8.4232E-01  3.9687E-01  3.6467E-01
 -5.8667E-01 -1.0000E+00  4.8513E+07  8.3109E-01  4.4030E-01  3.3973E-01
 -5.7333E-01 -1.0000E+00  8.0683E+07  8.3522E-01  4.5057E-01  3.1527E-01
 -5.6000E-01 -1.0000E+00  9.3775E+07  8.4141E-01  4.5375E-01  2.9351E-01
 -5.4667E-01 -1.0000E+00  8.0289E+07  8.4692E-01  4.5743E-01  2.7108E-01
 -5.3333E-01 -1.0000E+00  4.8532E+07  8.5048E-01  4.6779E-01  2.4053E-01
 -5.2000E-01 -1.0000E+00  1.7349E+07  8.5506E-01  4.9090E-01  1.6699E-01
 -5.0667E-01 -1.0000E+00  5.4126E+06  9.4823E-01  3.1735E-01  1.2246E-02
 -4.9333E-01 -1.0000E+00  2.1515E+07  9.4120E-01  2.6101E-01  2.1452E-01
 -4.8000E-01 -1.0000E+00  6.0759E+07  9.2375E-01  2.9983E-01  2.3831E-01
 -4.6667E-01 -1.0000E+00  1.0769E+08  9.1953E-01  3.1415E-01  2.3618E-01
 -4.5333E-01 -1.0000E+00  1.4391E+08  9.1897E-01  3.2000E-01  2.3041E-01
 -4.4000E-01 -1.0000E+00  1.5605E+08  9.1930E-01  3.2358E-01  2.2403E-01
 -4.2667E-01 -1.0000E+00  1.4064E+08  9.1921E-01  3.2837E-01  2.1730E-01
 -4.1333E-01 -1.0000E+00  1.0452E+08  9.1762E-01  3.3813E-01  2.0892E-01
 -4.0000E-01 -1.0000E+00  6.1320E+07  9.1285E-01  3.5969E-01  1.9322E-01
 -3.8667E-01 -1.0000E+00  2.6145E+07  9.0377E-01  4.0414E-01  1.4099E-01
 -3.7333E-01 -1.0000E+00  1.0636E+07  9.2894E-01  3.6778E-01 -4.2471E-02
 -3.6000E-01 -1.0000E+00  1.9949E+07  9.8635E-01  1.6405E-01  1.4440E-02
 -3.4667E-01 -1.0000E+00  5.2210E+07  9.8257E-01  1.5391E-01  1.0427E-01
 -3.3333E-01 -1.0000E+00  1.0004E+08  9.7711E-01  1.6353E-01  1.3603E-01
 -3.2000E-01 -1.0000E+00  1.5322E+08  9.7414E-01  1.6921E-01  1.4975E-01
 -3.0667E-01 -1.0000E+00  2.0156E+08  9.7252E-01  1.7175E-01  1.5716E-01
 -2.9333E-01 -1.0000E+00  2.3707E+08  9.7154E-01  1.7270E-01  1.6210E-01
 -2.8000E-01 -1.0000E+00  2.5518E+08  9.7077E-01  1.7317E-01  1.6616E-01
 -2.6667E-01 -1.0000E+00  2.5497E+08  9.6994E-01  1.7403E-01  1.7007E-01
 -2.5333E-01 -1.0000E+00  2.3856E+08  9.6883E-01  1.7611E-01  1.7425E-01
 -2.4000E-01 -1.0000E+00  2.1009E+08  9.6720E-01  1.8037E-01  1.7887E-01
 -2.2667E-01 -1.0000E+00  1.7463E+08  9.6479E-01  1.8810E-01  1.8384E-01
 -2.1333E-01 -1.0000E+00  1.3715E+08  9.6123E-01  2.0120E-01  1.8858E-01
 -2.0000E-01 -1.0000E+00  1.0184E+08  9.5600E-01  2.2242E-01  1.9131E-01
 -1.8667E-01 -1.0000E+00  7.1761E+07  9.4850E-01  2.5538E-01  1.8744E-01
 -1.7333E-01 -1.0000E+00  4.8688E+07  9.3851E-01  3.0263E-01  1.6617E-01
 -1.6000E-01 -1.0000E+00  3.3268E+07  9.2816E-01  3.5630E-01  1.0757E-01
 -1.4667E-01 -1.0000E+00  2.5223E+07  9.2523E-01  3.7941E-01 -1.4227E-03
 -1.3333E-01 -1.0000E+00  2.3635E+07  9.3753E-01  3.2718E-01 -1.1829E-01
 -1.2000E-01 -1.0000E+00  2.7216E+07  9.5765E-01  2.2741E-01 -1.7659E-01
 -1.0667E-01 -1.0000E+00  3.4532E+07  9.7381E-01  1.3923E-01 -1.7972E-01
 -9.3333E-02 -1.0000E+00  4.4172E+07  9.8365E-01  7.9057E-02 -1.6180E-01
 -8.0000E-02 -1.0000E+00  5.4863E+07  9.8910E-01  3.9813E-02 -1.4175E-01
 -6.6667E-02 -1.0000E+00  6.5524E+07  9.9199E-01  1.3173E-02 -1.2560E-01
 -5.3333E-02 -1.0000E+00  7.5293E+07  9.9341E-01 -6.1060E-03 -1.1447E-01
 -4.0000E-02 -1.0000E+00  8.3518E+07  9.9391E-01 -2.0912E-02 -1.0818E-01
 -2.6667E-02 -1.0000E+00  8.9742E+07  9.9379E-01 -3.2749E-02 -1.0634E-01
 -1.3333E-02 -1.0000E+00  9.3676E+07  9.9318E-01 -4.2298E-02 -1.0867E-01
  0.0000E+00 -1.0000E+00  9.5181E+07  9.9211E-01 -4.9709E-02 -1.1512E-01
  1.3333E-02 -1.0000E+00  9.4248E+07  9.9055E-01 -5.4687E-02 -1.2578E-01
  2.6667E-02 -1.0000E+00  9.0996E+07  9.8841E-01 -5.6460E-02 -1.4090E-01
  4.0000E-02 -1.0000E+00  8.5668E+07  9.8553E-01 -5.3641E-02 -1.6076E-01
  5.3333E-02 -1.0000E+00  7.8649E+07  9.8167E-01 -4.3940E-02 -1.8544E-01
  6.6667E-02 -1.0000E+00  7.0472E+07  9.7649E-01 -2.3804E-02 -2.1426E-01
  8.0000E-02 -1.0000E+00  6.1833E+07  9.6956E-01  1.1925E-02 -2.4457E-01
  9.3333E-02 -1.0000E+00  5.3595E+07  9.6056E-01  6.9440E-02 -2.6928E-01
  1.0667E-01 -1.0000E+00  4.6778E+07  9.4975E-01  1.5229E-01 -2.7347E-01
  1.2000E-01 -1.0000E+00  4.2512E+07  9.3900E-01  2.5142E-01 -2.3466E-01
  1.3333E-01 -1.0000E+00  4.1968E+07  9.3214E-01  3.3468E-01 -1.3820E-01
  1.4667E-01 -1.0000E+00  4.6235E+07  9.3239E-01  3.6144E-01 -3.6217E-03
  1.6000E-01 -1.0000E+00  5.6157E+07  9.3862E-01  3.2246E-01  1.2251E-01
  1.7333E-01 -1.0000E+00  7.2135E+07  9.4683E-01  2.4423E-01  2.0944E-01
  1.8667E-01 -1.0000E+00  9.3921E+07  9.5399E-01  1.5610E-01  2.5601E-01
  2.0000E-01 -1.0000E+00  1.2042E+08  9.5903E-01  7.3219E-02  2.7369E-01
  2.1333E-01 -1.0000E+00  1.4961E+08  9.6195E-01 -2.5356E-04  2.7322E-01
  2.2667E-01 -1.0000E+00  1.7853E+08  9.6307E-01 -6.4911E-02  2.6133E-01
  2.4000E-01 -1.0000E+00  2.0357E+08  9.6265E-01 -1.2264E-01  2.4137E-01
  2.5333E-01 -1.0000E+00  2.2089E+08  9.6089E-01 -1.7528E-01  2.1440E-01
